"p","U:0","U:1","U:2","k","nut","omega","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-8.60970e+004,-3.31980e+002,9.62462e-001,-4.64976e-001,1.15399e+001,5.58267e+000,1.80924e+000,1,5.80000e+002,-1.42000e+003,0.00000e+000,0.00000e+000
-8.60945e+004,-3.31966e+002,9.65827e-001,-4.74138e-001,1.15183e+001,5.56591e+000,1.81041e+000,1,5.84000e+002,-1.41600e+003,0.00000e+000,0.00000e+000
-8.60920e+004,-3.31953e+002,9.69192e-001,-4.83300e-001,1.14967e+001,5.54914e+000,1.81159e+000,1,5.88000e+002,-1.41200e+003,0.00000e+000,0.00000e+000
-8.60896e+004,-3.31939e+002,9.72557e-001,-4.92462e-001,1.14751e+001,5.53237e+000,1.81276e+000,1,5.92000e+002,-1.40800e+003,0.00000e+000,0.00000e+000
-8.60871e+004,-3.31926e+002,9.75922e-001,-5.01624e-001,1.14535e+001,5.51560e+000,1.81393e+000,1,5.96000e+002,-1.40400e+003,0.00000e+000,0.00000e+000
-8.60846e+004,-3.31912e+002,9.79287e-001,-5.10786e-001,1.14319e+001,5.49884e+000,1.81511e+000,1,6.00000e+002,-1.40000e+003,0.00000e+000,0.00000e+000
-8.60822e+004,-3.31899e+002,9.82652e-001,-5.19947e-001,1.14103e+001,5.48207e+000,1.81628e+000,1,6.04000e+002,-1.39600e+003,0.00000e+000,0.00000e+000
-8.60797e+004,-3.31885e+002,9.86017e-001,-5.29109e-001,1.13887e+001,5.46530e+000,1.81745e+000,1,6.08000e+002,-1.39200e+003,0.00000e+000,0.00000e+000
-8.60772e+004,-3.31872e+002,9.89382e-001,-5.38271e-001,1.13671e+001,5.44853e+000,1.81863e+000,1,6.12000e+002,-1.38800e+003,0.00000e+000,0.00000e+000
-8.60748e+004,-3.31858e+002,9.92747e-001,-5.47433e-001,1.13455e+001,5.43177e+000,1.81980e+000,1,6.16000e+002,-1.38400e+003,0.00000e+000,0.00000e+000
-8.60723e+004,-3.31845e+002,9.96112e-001,-5.56595e-001,1.13238e+001,5.41500e+000,1.82097e+000,1,6.20000e+002,-1.38000e+003,0.00000e+000,0.00000e+000
-8.60698e+004,-3.31832e+002,9.99477e-001,-5.65757e-001,1.13022e+001,5.39823e+000,1.82215e+000,1,6.24000e+002,-1.37600e+003,0.00000e+000,0.00000e+000
-8.60674e+004,-3.31818e+002,1.00284e+000,-5.74919e-001,1.12806e+001,5.38146e+000,1.82332e+000,1,6.28000e+002,-1.37200e+003,0.00000e+000,0.00000e+000
-8.60649e+004,-3.31805e+002,1.00621e+000,-5.84081e-001,1.12590e+001,5.36470e+000,1.82449e+000,1,6.32000e+002,-1.36800e+003,0.00000e+000,0.00000e+000
-8.60624e+004,-3.31791e+002,1.00957e+000,-5.93243e-001,1.12374e+001,5.34793e+000,1.82567e+000,1,6.36000e+002,-1.36400e+003,0.00000e+000,0.00000e+000
-8.60600e+004,-3.31778e+002,1.01294e+000,-6.02405e-001,1.12158e+001,5.33116e+000,1.82684e+000,1,6.40000e+002,-1.36000e+003,0.00000e+000,0.00000e+000
-8.60574e+004,-3.31763e+002,1.01640e+000,-6.08622e-001,1.11913e+001,5.31378e+000,1.82820e+000,1,6.44000e+002,-1.35600e+003,0.00000e+000,0.00000e+000
-8.60549e+004,-3.31749e+002,1.01987e+000,-6.14840e-001,1.11667e+001,5.29639e+000,1.82957e+000,1,6.48000e+002,-1.35200e+003,0.00000e+000,0.00000e+000
-8.60524e+004,-3.31734e+002,1.02334e+000,-6.21057e-001,1.11421e+001,5.27901e+000,1.83093e+000,1,6.52000e+002,-1.34800e+003,0.00000e+000,0.00000e+000
-8.60498e+004,-3.31720e+002,1.02680e+000,-6.27274e-001,1.11175e+001,5.26162e+000,1.83229e+000,1,6.56000e+002,-1.34400e+003,0.00000e+000,0.00000e+000
-8.60473e+004,-3.31705e+002,1.03027e+000,-6.33492e-001,1.10930e+001,5.24423e+000,1.83365e+000,1,6.60000e+002,-1.34000e+003,0.00000e+000,0.00000e+000
-8.60448e+004,-3.31691e+002,1.03373e+000,-6.39709e-001,1.10684e+001,5.22685e+000,1.83502e+000,1,6.64000e+002,-1.33600e+003,0.00000e+000,0.00000e+000
-8.60422e+004,-3.31676e+002,1.03720e+000,-6.45927e-001,1.10438e+001,5.20946e+000,1.83638e+000,1,6.68000e+002,-1.33200e+003,0.00000e+000,0.00000e+000
-8.60397e+004,-3.31662e+002,1.04067e+000,-6.52144e-001,1.10193e+001,5.19208e+000,1.83774e+000,1,6.72000e+002,-1.32800e+003,0.00000e+000,0.00000e+000
-8.60372e+004,-3.31647e+002,1.04413e+000,-6.58362e-001,1.09947e+001,5.17469e+000,1.83911e+000,1,6.76000e+002,-1.32400e+003,0.00000e+000,0.00000e+000
-8.60346e+004,-3.31633e+002,1.04760e+000,-6.64579e-001,1.09701e+001,5.15731e+000,1.84047e+000,1,6.80000e+002,-1.32000e+003,0.00000e+000,0.00000e+000
-8.60321e+004,-3.31618e+002,1.05106e+000,-6.70796e-001,1.09456e+001,5.13992e+000,1.84183e+000,1,6.84000e+002,-1.31600e+003,0.00000e+000,0.00000e+000
-8.60296e+004,-3.31604e+002,1.05453e+000,-6.77014e-001,1.09210e+001,5.12253e+000,1.84319e+000,1,6.88000e+002,-1.31200e+003,0.00000e+000,0.00000e+000
-8.60270e+004,-3.31589e+002,1.05800e+000,-6.83231e-001,1.08964e+001,5.10515e+000,1.84456e+000,1,6.92000e+002,-1.30800e+003,0.00000e+000,0.00000e+000
-8.60245e+004,-3.31575e+002,1.06146e+000,-6.89449e-001,1.08718e+001,5.08776e+000,1.84592e+000,1,6.96000e+002,-1.30400e+003,0.00000e+000,0.00000e+000
-8.60220e+004,-3.31560e+002,1.06493e+000,-6.95666e-001,1.08473e+001,5.07038e+000,1.84728e+000,1,7.00000e+002,-1.30000e+003,0.00000e+000,0.00000e+000
-8.60195e+004,-3.31546e+002,1.06840e+000,-7.01884e-001,1.08227e+001,5.05299e+000,1.84865e+000,1,7.04000e+002,-1.29600e+003,0.00000e+000,0.00000e+000
-8.60169e+004,-3.31531e+002,1.07186e+000,-7.08101e-001,1.07981e+001,5.03561e+000,1.85001e+000,1,7.08000e+002,-1.29200e+003,0.00000e+000,0.00000e+000
-8.60144e+004,-3.31517e+002,1.07533e+000,-7.14318e-001,1.07736e+001,5.01822e+000,1.85137e+000,1,7.12000e+002,-1.28800e+003,0.00000e+000,0.00000e+000
-8.60119e+004,-3.31502e+002,1.07879e+000,-7.20536e-001,1.07490e+001,5.00083e+000,1.85273e+000,1,7.16000e+002,-1.28400e+003,0.00000e+000,0.00000e+000
-8.60093e+004,-3.31488e+002,1.08226e+000,-7.26753e-001,1.07244e+001,4.98345e+000,1.85410e+000,1,7.20000e+002,-1.28000e+003,0.00000e+000,0.00000e+000
-8.60068e+004,-3.31471e+002,1.08515e+000,-7.30894e-001,1.06942e+001,4.96445e+000,1.85503e+000,1,7.24000e+002,-1.27600e+003,0.00000e+000,0.00000e+000
-8.60043e+004,-3.31455e+002,1.08803e+000,-7.35034e-001,1.06640e+001,4.94545e+000,1.85596e+000,1,7.28000e+002,-1.27200e+003,0.00000e+000,0.00000e+000
-8.60018e+004,-3.31438e+002,1.09092e+000,-7.39175e-001,1.06337e+001,4.92645e+000,1.85689e+000,1,7.32000e+002,-1.26800e+003,0.00000e+000,0.00000e+000
-8.59993e+004,-3.31422e+002,1.09380e+000,-7.43315e-001,1.06035e+001,4.90745e+000,1.85782e+000,1,7.36000e+002,-1.26400e+003,0.00000e+000,0.00000e+000
-8.59969e+004,-3.31405e+002,1.09669e+000,-7.47456e-001,1.05733e+001,4.88845e+000,1.85875e+000,1,7.40000e+002,-1.26000e+003,0.00000e+000,0.00000e+000
-8.59944e+004,-3.31389e+002,1.09957e+000,-7.51596e-001,1.05430e+001,4.86945e+000,1.85968e+000,1,7.44000e+002,-1.25600e+003,0.00000e+000,0.00000e+000
-8.59919e+004,-3.31372e+002,1.10246e+000,-7.55737e-001,1.05128e+001,4.85045e+000,1.86061e+000,1,7.48000e+002,-1.25200e+003,0.00000e+000,0.00000e+000
-8.59894e+004,-3.31355e+002,1.10534e+000,-7.59877e-001,1.04826e+001,4.83145e+000,1.86154e+000,1,7.52000e+002,-1.24800e+003,0.00000e+000,0.00000e+000
-8.59869e+004,-3.31339e+002,1.10823e+000,-7.64018e-001,1.04523e+001,4.81245e+000,1.86247e+000,1,7.56000e+002,-1.24400e+003,0.00000e+000,0.00000e+000
-8.59844e+004,-3.31323e+002,1.11111e+000,-7.68158e-001,1.04221e+001,4.79345e+000,1.86340e+000,1,7.60000e+002,-1.24000e+003,0.00000e+000,0.00000e+000
-8.59819e+004,-3.31306e+002,1.11400e+000,-7.72299e-001,1.03919e+001,4.77445e+000,1.86433e+000,1,7.64000e+002,-1.23600e+003,0.00000e+000,0.00000e+000
-8.59794e+004,-3.31289e+002,1.11688e+000,-7.76439e-001,1.03616e+001,4.75545e+000,1.86526e+000,1,7.68000e+002,-1.23200e+003,0.00000e+000,0.00000e+000
-8.59769e+004,-3.31273e+002,1.11977e+000,-7.80580e-001,1.03314e+001,4.73645e+000,1.86619e+000,1,7.72000e+002,-1.22800e+003,0.00000e+000,0.00000e+000
-8.59744e+004,-3.31256e+002,1.12265e+000,-7.84721e-001,1.03012e+001,4.71745e+000,1.86712e+000,1,7.76000e+002,-1.22400e+003,0.00000e+000,0.00000e+000
-8.59719e+004,-3.31240e+002,1.12554e+000,-7.88861e-001,1.02709e+001,4.69845e+000,1.86805e+000,1,7.80000e+002,-1.22000e+003,0.00000e+000,0.00000e+000
-8.59694e+004,-3.31223e+002,1.12842e+000,-7.93002e-001,1.02407e+001,4.67945e+000,1.86898e+000,1,7.84000e+002,-1.21600e+003,0.00000e+000,0.00000e+000
-8.59669e+004,-3.31207e+002,1.13131e+000,-7.97142e-001,1.02105e+001,4.66045e+000,1.86991e+000,1,7.88000e+002,-1.21200e+003,0.00000e+000,0.00000e+000
-8.59644e+004,-3.31190e+002,1.13419e+000,-8.01283e-001,1.01802e+001,4.64145e+000,1.87084e+000,1,7.92000e+002,-1.20800e+003,0.00000e+000,0.00000e+000
-8.59619e+004,-3.31174e+002,1.13708e+000,-8.05423e-001,1.01500e+001,4.62245e+000,1.87177e+000,1,7.96000e+002,-1.20400e+003,0.00000e+000,0.00000e+000
-8.59594e+004,-3.31157e+002,1.13997e+000,-8.09564e-001,1.01198e+001,4.60345e+000,1.87270e+000,1,8.00000e+002,-1.20000e+003,0.00000e+000,0.00000e+000
-8.59569e+004,-3.31140e+002,1.14234e+000,-8.12164e-001,1.00975e+001,4.58802e+000,1.87349e+000,1,8.04000e+002,-1.19600e+003,0.00000e+000,0.00000e+000
-8.59544e+004,-3.31122e+002,1.14471e+000,-8.14764e-001,1.00752e+001,4.57258e+000,1.87427e+000,1,8.08000e+002,-1.19200e+003,0.00000e+000,0.00000e+000
-8.59519e+004,-3.31104e+002,1.14708e+000,-8.17364e-001,1.00529e+001,4.55715e+000,1.87505e+000,1,8.12000e+002,-1.18800e+003,0.00000e+000,0.00000e+000
-8.59494e+004,-3.31086e+002,1.14945e+000,-8.19964e-001,1.00306e+001,4.54172e+000,1.87583e+000,1,8.16000e+002,-1.18400e+003,0.00000e+000,0.00000e+000
-8.59469e+004,-3.31068e+002,1.15182e+000,-8.22564e-001,1.00083e+001,4.52629e+000,1.87661e+000,1,8.20000e+002,-1.18000e+003,0.00000e+000,0.00000e+000
-8.59444e+004,-3.31051e+002,1.15419e+000,-8.25164e-001,9.98606e+000,4.51086e+000,1.87740e+000,1,8.24000e+002,-1.17600e+003,0.00000e+000,0.00000e+000
-8.59419e+004,-3.31033e+002,1.15656e+000,-8.27764e-001,9.96378e+000,4.49542e+000,1.87818e+000,1,8.28000e+002,-1.17200e+003,0.00000e+000,0.00000e+000
-8.59394e+004,-3.31015e+002,1.15893e+000,-8.30364e-001,9.94150e+000,4.47999e+000,1.87896e+000,1,8.32000e+002,-1.16800e+003,0.00000e+000,0.00000e+000
-8.59368e+004,-3.30997e+002,1.16130e+000,-8.32964e-001,9.91922e+000,4.46456e+000,1.87974e+000,1,8.36000e+002,-1.16400e+003,0.00000e+000,0.00000e+000
-8.59343e+004,-3.30979e+002,1.16367e+000,-8.35564e-001,9.89694e+000,4.44913e+000,1.88052e+000,1,8.40000e+002,-1.16000e+003,0.00000e+000,0.00000e+000
-8.59318e+004,-3.30961e+002,1.16604e+000,-8.38164e-001,9.87466e+000,4.43370e+000,1.88130e+000,1,8.44000e+002,-1.15600e+003,0.00000e+000,0.00000e+000
-8.59293e+004,-3.30944e+002,1.16841e+000,-8.40764e-001,9.85238e+000,4.41827e+000,1.88209e+000,1,8.48000e+002,-1.15200e+003,0.00000e+000,0.00000e+000
-8.59268e+004,-3.30926e+002,1.17078e+000,-8.43364e-001,9.83010e+000,4.40283e+000,1.88287e+000,1,8.52000e+002,-1.14800e+003,0.00000e+000,0.00000e+000
-8.59243e+004,-3.30908e+002,1.17315e+000,-8.45964e-001,9.80782e+000,4.38740e+000,1.88365e+000,1,8.56000e+002,-1.14400e+003,0.00000e+000,0.00000e+000
-8.59218e+004,-3.30890e+002,1.17552e+000,-8.48564e-001,9.78554e+000,4.37197e+000,1.88443e+000,1,8.60000e+002,-1.14000e+003,0.00000e+000,0.00000e+000
-8.59193e+004,-3.30872e+002,1.17789e+000,-8.51164e-001,9.76326e+000,4.35654e+000,1.88521e+000,1,8.64000e+002,-1.13600e+003,0.00000e+000,0.00000e+000
-8.59168e+004,-3.30854e+002,1.18026e+000,-8.53764e-001,9.74098e+000,4.34111e+000,1.88600e+000,1,8.68000e+002,-1.13200e+003,0.00000e+000,0.00000e+000
-8.59143e+004,-3.30837e+002,1.18263e+000,-8.56364e-001,9.71870e+000,4.32567e+000,1.88678e+000,1,8.72000e+002,-1.12800e+003,0.00000e+000,0.00000e+000
-8.59118e+004,-3.30819e+002,1.18500e+000,-8.58964e-001,9.69641e+000,4.31024e+000,1.88756e+000,1,8.76000e+002,-1.12400e+003,0.00000e+000,0.00000e+000
-8.59093e+004,-3.30801e+002,1.18737e+000,-8.61564e-001,9.67413e+000,4.29481e+000,1.88834e+000,1,8.80000e+002,-1.12000e+003,0.00000e+000,0.00000e+000
-8.59068e+004,-3.30782e+002,1.18918e+000,-8.63000e-001,9.65858e+000,4.28248e+000,1.88954e+000,1,8.84000e+002,-1.11600e+003,0.00000e+000,0.00000e+000
-8.59042e+004,-3.30763e+002,1.19099e+000,-8.64436e-001,9.64302e+000,4.27015e+000,1.89074e+000,1,8.88000e+002,-1.11200e+003,0.00000e+000,0.00000e+000
-8.59017e+004,-3.30744e+002,1.19279e+000,-8.65872e-001,9.62746e+000,4.25781e+000,1.89193e+000,1,8.92000e+002,-1.10800e+003,0.00000e+000,0.00000e+000
-8.58992e+004,-3.30724e+002,1.19460e+000,-8.67308e-001,9.61191e+000,4.24548e+000,1.89313e+000,1,8.96000e+002,-1.10400e+003,0.00000e+000,0.00000e+000
-8.58967e+004,-3.30705e+002,1.19641e+000,-8.68744e-001,9.59635e+000,4.23315e+000,1.89433e+000,1,9.00000e+002,-1.10000e+003,0.00000e+000,0.00000e+000
-8.58942e+004,-3.30686e+002,1.19822e+000,-8.70180e-001,9.58079e+000,4.22081e+000,1.89553e+000,1,9.04000e+002,-1.09600e+003,0.00000e+000,0.00000e+000
-8.58917e+004,-3.30667e+002,1.20003e+000,-8.71615e-001,9.56523e+000,4.20848e+000,1.89672e+000,1,9.08000e+002,-1.09200e+003,0.00000e+000,0.00000e+000
-8.58892e+004,-3.30648e+002,1.20183e+000,-8.73051e-001,9.54968e+000,4.19615e+000,1.89792e+000,1,9.12000e+002,-1.08800e+003,0.00000e+000,0.00000e+000
-8.58867e+004,-3.30629e+002,1.20364e+000,-8.74487e-001,9.53412e+000,4.18382e+000,1.89912e+000,1,9.16000e+002,-1.08400e+003,0.00000e+000,0.00000e+000
-8.58842e+004,-3.30610e+002,1.20545e+000,-8.75923e-001,9.51856e+000,4.17148e+000,1.90032e+000,1,9.20000e+002,-1.08000e+003,0.00000e+000,0.00000e+000
-8.58817e+004,-3.30590e+002,1.20726e+000,-8.77359e-001,9.50301e+000,4.15915e+000,1.90151e+000,1,9.24000e+002,-1.07600e+003,0.00000e+000,0.00000e+000
-8.58792e+004,-3.30571e+002,1.20907e+000,-8.78795e-001,9.48745e+000,4.14682e+000,1.90271e+000,1,9.28000e+002,-1.07200e+003,0.00000e+000,0.00000e+000
-8.58767e+004,-3.30552e+002,1.21087e+000,-8.80231e-001,9.47189e+000,4.13449e+000,1.90391e+000,1,9.32000e+002,-1.06800e+003,0.00000e+000,0.00000e+000
-8.58742e+004,-3.30533e+002,1.21268e+000,-8.81667e-001,9.45633e+000,4.12215e+000,1.90511e+000,1,9.36000e+002,-1.06400e+003,0.00000e+000,0.00000e+000
-8.58717e+004,-3.30514e+002,1.21449e+000,-8.83102e-001,9.44078e+000,4.10982e+000,1.90630e+000,1,9.40000e+002,-1.06000e+003,0.00000e+000,0.00000e+000
-8.58692e+004,-3.30495e+002,1.21630e+000,-8.84538e-001,9.42522e+000,4.09749e+000,1.90750e+000,1,9.44000e+002,-1.05600e+003,0.00000e+000,0.00000e+000
-8.58667e+004,-3.30476e+002,1.21811e+000,-8.85974e-001,9.40966e+000,4.08515e+000,1.90870e+000,1,9.48000e+002,-1.05200e+003,0.00000e+000,0.00000e+000
-8.58642e+004,-3.30457e+002,1.21991e+000,-8.87410e-001,9.39411e+000,4.07282e+000,1.90990e+000,1,9.52000e+002,-1.04800e+003,0.00000e+000,0.00000e+000
-8.58617e+004,-3.30437e+002,1.22172e+000,-8.88846e-001,9.37855e+000,4.06049e+000,1.91109e+000,1,9.56000e+002,-1.04400e+003,0.00000e+000,0.00000e+000
-8.58592e+004,-3.30418e+002,1.22353e+000,-8.90282e-001,9.36299e+000,4.04816e+000,1.91229e+000,1,9.60000e+002,-1.04000e+003,0.00000e+000,0.00000e+000
-8.58568e+004,-3.30398e+002,1.22485e+000,-8.90834e-001,9.35134e+000,4.03745e+000,1.91375e+000,1,9.64000e+002,-1.03600e+003,0.00000e+000,0.00000e+000
-8.58545e+004,-3.30378e+002,1.22617e+000,-8.91386e-001,9.33969e+000,4.02674e+000,1.91520e+000,1,9.68000e+002,-1.03200e+003,0.00000e+000,0.00000e+000
-8.58521e+004,-3.30358e+002,1.22748e+000,-8.91939e-001,9.32805e+000,4.01603e+000,1.91666e+000,1,9.72000e+002,-1.02800e+003,0.00000e+000,0.00000e+000
-8.58497e+004,-3.30337e+002,1.22880e+000,-8.92491e-001,9.31640e+000,4.00532e+000,1.91812e+000,1,9.76000e+002,-1.02400e+003,0.00000e+000,0.00000e+000
-8.58474e+004,-3.30317e+002,1.23012e+000,-8.93043e-001,9.30475e+000,3.99462e+000,1.91957e+000,1,9.80000e+002,-1.02000e+003,0.00000e+000,0.00000e+000
-8.58450e+004,-3.30297e+002,1.23144e+000,-8.93596e-001,9.29310e+000,3.98391e+000,1.92103e+000,1,9.84000e+002,-1.01600e+003,0.00000e+000,0.00000e+000
-8.58426e+004,-3.30277e+002,1.23276e+000,-8.94148e-001,9.28146e+000,3.97320e+000,1.92248e+000,1,9.88000e+002,-1.01200e+003,0.00000e+000,0.00000e+000
-8.58402e+004,-3.30257e+002,1.23408e+000,-8.94700e-001,9.26981e+000,3.96249e+000,1.92394e+000,1,9.92000e+002,-1.00800e+003,0.00000e+000,0.00000e+000
-8.58379e+004,-3.30236e+002,1.23540e+000,-8.95252e-001,9.25816e+000,3.95179e+000,1.92540e+000,1,9.96000e+002,-1.00400e+003,0.00000e+000,0.00000e+000
-8.58355e+004,-3.30216e+002,1.23672e+000,-8.95805e-001,9.24651e+000,3.94108e+000,1.92685e+000,1,1.00000e+003,-1.00000e+003,0.00000e+000,0.00000e+000
-8.58331e+004,-3.30196e+002,1.23803e+000,-8.96357e-001,9.23486e+000,3.93037e+000,1.92831e+000,1,1.00400e+003,-9.96000e+002,0.00000e+000,0.00000e+000
-8.58308e+004,-3.30176e+002,1.23935e+000,-8.96909e-001,9.22322e+000,3.91966e+000,1.92976e+000,1,1.00800e+003,-9.92000e+002,0.00000e+000,0.00000e+000
-8.58284e+004,-3.30155e+002,1.24067e+000,-8.97462e-001,9.21157e+000,3.90896e+000,1.93122e+000,1,1.01200e+003,-9.88000e+002,0.00000e+000,0.00000e+000
-8.58260e+004,-3.30135e+002,1.24199e+000,-8.98014e-001,9.19992e+000,3.89825e+000,1.93267e+000,1,1.01600e+003,-9.84000e+002,0.00000e+000,0.00000e+000
-8.58236e+004,-3.30115e+002,1.24331e+000,-8.98566e-001,9.18827e+000,3.88754e+000,1.93413e+000,1,1.02000e+003,-9.80000e+002,0.00000e+000,0.00000e+000
-8.58213e+004,-3.30095e+002,1.24463e+000,-8.99119e-001,9.17662e+000,3.87683e+000,1.93559e+000,1,1.02400e+003,-9.76000e+002,0.00000e+000,0.00000e+000
-8.58189e+004,-3.30074e+002,1.24595e+000,-8.99671e-001,9.16498e+000,3.86612e+000,1.93704e+000,1,1.02800e+003,-9.72000e+002,0.00000e+000,0.00000e+000
-8.58165e+004,-3.30054e+002,1.24727e+000,-9.00223e-001,9.15333e+000,3.85542e+000,1.93850e+000,1,1.03200e+003,-9.68000e+002,0.00000e+000,0.00000e+000
-8.58142e+004,-3.30034e+002,1.24858e+000,-9.00776e-001,9.14168e+000,3.84471e+000,1.93995e+000,1,1.03600e+003,-9.64000e+002,0.00000e+000,0.00000e+000
-8.58118e+004,-3.30014e+002,1.24990e+000,-9.01328e-001,9.13003e+000,3.83400e+000,1.94141e+000,1,1.04000e+003,-9.60000e+002,0.00000e+000,0.00000e+000
-8.58097e+004,-3.29993e+002,1.25083e+000,-9.01224e-001,9.11851e+000,3.82377e+000,1.94265e+000,1,1.04400e+003,-9.56000e+002,0.00000e+000,0.00000e+000
-8.58077e+004,-3.29971e+002,1.25175e+000,-9.01121e-001,9.10698e+000,3.81355e+000,1.94388e+000,1,1.04800e+003,-9.52000e+002,0.00000e+000,0.00000e+000
-8.58056e+004,-3.29950e+002,1.25267e+000,-9.01018e-001,9.09545e+000,3.80332e+000,1.94512e+000,1,1.05200e+003,-9.48000e+002,0.00000e+000,0.00000e+000
-8.58036e+004,-3.29929e+002,1.25360e+000,-9.00914e-001,9.08393e+000,3.79309e+000,1.94635e+000,1,1.05600e+003,-9.44000e+002,0.00000e+000,0.00000e+000
-8.58015e+004,-3.29908e+002,1.25452e+000,-9.00811e-001,9.07240e+000,3.78287e+000,1.94759e+000,1,1.06000e+003,-9.40000e+002,0.00000e+000,0.00000e+000
-8.57995e+004,-3.29887e+002,1.25544e+000,-9.00708e-001,9.06088e+000,3.77264e+000,1.94883e+000,1,1.06400e+003,-9.36000e+002,0.00000e+000,0.00000e+000
-8.57974e+004,-3.29866e+002,1.25637e+000,-9.00604e-001,9.04935e+000,3.76241e+000,1.95006e+000,1,1.06800e+003,-9.32000e+002,0.00000e+000,0.00000e+000
-8.57954e+004,-3.29844e+002,1.25729e+000,-9.00501e-001,9.03783e+000,3.75219e+000,1.95130e+000,1,1.07200e+003,-9.28000e+002,0.00000e+000,0.00000e+000
-8.57933e+004,-3.29823e+002,1.25821e+000,-9.00398e-001,9.02630e+000,3.74196e+000,1.95254e+000,1,1.07600e+003,-9.24000e+002,0.00000e+000,0.00000e+000
-8.57913e+004,-3.29802e+002,1.25914e+000,-9.00295e-001,9.01478e+000,3.73173e+000,1.95377e+000,1,1.08000e+003,-9.20000e+002,0.00000e+000,0.00000e+000
-8.57892e+004,-3.29781e+002,1.26006e+000,-9.00191e-001,9.00325e+000,3.72151e+000,1.95501e+000,1,1.08400e+003,-9.16000e+002,0.00000e+000,0.00000e+000
-8.57871e+004,-3.29760e+002,1.26098e+000,-9.00088e-001,8.99173e+000,3.71128e+000,1.95624e+000,1,1.08800e+003,-9.12000e+002,0.00000e+000,0.00000e+000
-8.57851e+004,-3.29738e+002,1.26191e+000,-8.99985e-001,8.98020e+000,3.70105e+000,1.95748e+000,1,1.09200e+003,-9.08000e+002,0.00000e+000,0.00000e+000
-8.57830e+004,-3.29717e+002,1.26283e+000,-8.99881e-001,8.96868e+000,3.69083e+000,1.95872e+000,1,1.09600e+003,-9.04000e+002,0.00000e+000,0.00000e+000
-8.57810e+004,-3.29696e+002,1.26375e+000,-8.99778e-001,8.95715e+000,3.68060e+000,1.95995e+000,1,1.10000e+003,-9.00000e+002,0.00000e+000,0.00000e+000
-8.57789e+004,-3.29675e+002,1.26468e+000,-8.99675e-001,8.94562e+000,3.67037e+000,1.96119e+000,1,1.10400e+003,-8.96000e+002,0.00000e+000,0.00000e+000
-8.57769e+004,-3.29654e+002,1.26560e+000,-8.99571e-001,8.93410e+000,3.66014e+000,1.96242e+000,1,1.10800e+003,-8.92000e+002,0.00000e+000,0.00000e+000
-8.57748e+004,-3.29632e+002,1.26652e+000,-8.99468e-001,8.92257e+000,3.64992e+000,1.96366e+000,1,1.11200e+003,-8.88000e+002,0.00000e+000,0.00000e+000
-8.57728e+004,-3.29611e+002,1.26745e+000,-8.99365e-001,8.91105e+000,3.63969e+000,1.96490e+000,1,1.11600e+003,-8.84000e+002,0.00000e+000,0.00000e+000
-8.57707e+004,-3.29590e+002,1.26837e+000,-8.99261e-001,8.89952e+000,3.62946e+000,1.96613e+000,1,1.12000e+003,-8.80000e+002,0.00000e+000,0.00000e+000
-8.57689e+004,-3.29568e+002,1.26903e+000,-8.98683e-001,8.88308e+000,3.61774e+000,1.96714e+000,1,1.12400e+003,-8.76000e+002,0.00000e+000,0.00000e+000
-8.57672e+004,-3.29546e+002,1.26970e+000,-8.98104e-001,8.86663e+000,3.60602e+000,1.96815e+000,1,1.12800e+003,-8.72000e+002,0.00000e+000,0.00000e+000
-8.57654e+004,-3.29523e+002,1.27036e+000,-8.97526e-001,8.85018e+000,3.59429e+000,1.96915e+000,1,1.13200e+003,-8.68000e+002,0.00000e+000,0.00000e+000
-8.57637e+004,-3.29501e+002,1.27103e+000,-8.96947e-001,8.83374e+000,3.58257e+000,1.97016e+000,1,1.13600e+003,-8.64000e+002,0.00000e+000,0.00000e+000
-8.57619e+004,-3.29479e+002,1.27169e+000,-8.96369e-001,8.81729e+000,3.57085e+000,1.97117e+000,1,1.14000e+003,-8.60000e+002,0.00000e+000,0.00000e+000
-8.57602e+004,-3.29456e+002,1.27235e+000,-8.95790e-001,8.80085e+000,3.55912e+000,1.97218e+000,1,1.14400e+003,-8.56000e+002,0.00000e+000,0.00000e+000
-8.57584e+004,-3.29434e+002,1.27302e+000,-8.95212e-001,8.78440e+000,3.54740e+000,1.97319e+000,1,1.14800e+003,-8.52000e+002,0.00000e+000,0.00000e+000
-8.57567e+004,-3.29412e+002,1.27368e+000,-8.94633e-001,8.76795e+000,3.53568e+000,1.97419e+000,1,1.15200e+003,-8.48000e+002,0.00000e+000,0.00000e+000
-8.57549e+004,-3.29390e+002,1.27434e+000,-8.94055e-001,8.75151e+000,3.52395e+000,1.97520e+000,1,1.15600e+003,-8.44000e+002,0.00000e+000,0.00000e+000
-8.57532e+004,-3.29367e+002,1.27501e+000,-8.93477e-001,8.73506e+000,3.51223e+000,1.97621e+000,1,1.16000e+003,-8.40000e+002,0.00000e+000,0.00000e+000
-8.57514e+004,-3.29345e+002,1.27567e+000,-8.92898e-001,8.71861e+000,3.50050e+000,1.97722e+000,1,1.16400e+003,-8.36000e+002,0.00000e+000,0.00000e+000
-8.57496e+004,-3.29323e+002,1.27633e+000,-8.92320e-001,8.70217e+000,3.48878e+000,1.97822e+000,1,1.16800e+003,-8.32000e+002,0.00000e+000,0.00000e+000
