"p","U:0","U:1","U:2","k","nut","omega","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-8.79654e+004,-3.59439e+002,-5.09698e-001,1.40569e+001,4.39607e+001,8.20100e+000,2.89095e+000,1,4.40000e+001,-1.95600e+003,0.00000e+000,0.00000e+000
-8.78887e+004,-3.61206e+002,-5.56034e-001,1.53348e+001,4.79562e+001,8.94563e+000,3.06285e+000,1,4.80000e+001,-1.95200e+003,0.00000e+000,0.00000e+000
-8.78121e+004,-3.62973e+002,-6.02371e-001,1.66127e+001,5.19517e+001,9.69027e+000,3.23476e+000,1,5.20000e+001,-1.94800e+003,0.00000e+000,0.00000e+000
-8.77354e+004,-3.64740e+002,-6.48707e-001,1.78906e+001,5.59472e+001,1.04349e+001,3.40666e+000,1,5.60000e+001,-1.94400e+003,0.00000e+000,0.00000e+000
-8.76588e+004,-3.66508e+002,-6.95043e-001,1.91685e+001,5.99428e+001,1.11795e+001,3.57857e+000,1,6.00000e+001,-1.94000e+003,0.00000e+000,0.00000e+000
-8.75821e+004,-3.68275e+002,-7.41379e-001,2.04464e+001,6.39383e+001,1.19242e+001,3.75047e+000,1,6.40000e+001,-1.93600e+003,0.00000e+000,0.00000e+000
-8.75055e+004,-3.70042e+002,-7.87715e-001,2.17243e+001,6.79338e+001,1.26688e+001,3.92238e+000,1,6.80000e+001,-1.93200e+003,0.00000e+000,0.00000e+000
-8.74288e+004,-3.71809e+002,-8.34051e-001,2.30022e+001,7.19293e+001,1.34135e+001,4.09428e+000,1,7.20000e+001,-1.92800e+003,0.00000e+000,0.00000e+000
-8.73522e+004,-3.73576e+002,-8.80388e-001,2.42801e+001,7.59248e+001,1.41581e+001,4.26619e+000,1,7.60000e+001,-1.92400e+003,0.00000e+000,0.00000e+000
-8.72755e+004,-3.75343e+002,-9.26724e-001,2.55580e+001,7.99203e+001,1.49027e+001,4.43809e+000,1,8.00000e+001,-1.92000e+003,0.00000e+000,0.00000e+000
-8.72145e+004,-3.74245e+002,-1.01741e+000,2.37256e+001,7.73177e+001,1.47091e+001,4.31017e+000,1,8.40000e+001,-1.91600e+003,0.00000e+000,0.00000e+000
-8.71535e+004,-3.73147e+002,-1.10810e+000,2.18933e+001,7.47151e+001,1.45155e+001,4.18225e+000,1,8.80000e+001,-1.91200e+003,0.00000e+000,0.00000e+000
-8.70925e+004,-3.72048e+002,-1.19878e+000,2.00609e+001,7.21125e+001,1.43219e+001,4.05433e+000,1,9.20000e+001,-1.90800e+003,0.00000e+000,0.00000e+000
-8.70315e+004,-3.70950e+002,-1.28947e+000,1.82286e+001,6.95099e+001,1.41283e+001,3.92641e+000,1,9.60000e+001,-1.90400e+003,0.00000e+000,0.00000e+000
-8.69705e+004,-3.69851e+002,-1.38016e+000,1.63962e+001,6.69073e+001,1.39346e+001,3.79848e+000,1,1.00000e+002,-1.90000e+003,0.00000e+000,0.00000e+000
-8.69095e+004,-3.68753e+002,-1.47084e+000,1.45639e+001,6.43047e+001,1.37410e+001,3.67056e+000,1,1.04000e+002,-1.89600e+003,0.00000e+000,0.00000e+000
-8.68485e+004,-3.67655e+002,-1.56153e+000,1.27315e+001,6.17021e+001,1.35474e+001,3.54264e+000,1,1.08000e+002,-1.89200e+003,0.00000e+000,0.00000e+000
-8.67875e+004,-3.66556e+002,-1.65222e+000,1.08992e+001,5.90995e+001,1.33538e+001,3.41472e+000,1,1.12000e+002,-1.88800e+003,0.00000e+000,0.00000e+000
-8.67264e+004,-3.65458e+002,-1.74290e+000,9.06684e+000,5.64969e+001,1.31602e+001,3.28680e+000,1,1.16000e+002,-1.88400e+003,0.00000e+000,0.00000e+000
-8.66654e+004,-3.64359e+002,-1.83359e+000,7.23449e+000,5.38943e+001,1.29666e+001,3.15888e+000,1,1.20000e+002,-1.88000e+003,0.00000e+000,0.00000e+000
-8.66044e+004,-3.63261e+002,-1.92428e+000,5.40214e+000,5.12917e+001,1.27730e+001,3.03096e+000,1,1.24000e+002,-1.87600e+003,0.00000e+000,0.00000e+000
-8.65434e+004,-3.62163e+002,-2.01496e+000,3.56979e+000,4.86891e+001,1.25793e+001,2.90304e+000,1,1.28000e+002,-1.87200e+003,0.00000e+000,0.00000e+000
-8.64824e+004,-3.61064e+002,-2.10565e+000,1.73744e+000,4.60865e+001,1.23857e+001,2.77511e+000,1,1.32000e+002,-1.86800e+003,0.00000e+000,0.00000e+000
-8.64214e+004,-3.59966e+002,-2.19634e+000,-9.49054e-002,4.34839e+001,1.21921e+001,2.64719e+000,1,1.36000e+002,-1.86400e+003,0.00000e+000,0.00000e+000
-8.63604e+004,-3.58868e+002,-2.28703e+000,-1.92726e+000,4.08812e+001,1.19985e+001,2.51927e+000,1,1.40000e+002,-1.86000e+003,0.00000e+000,0.00000e+000
-8.62994e+004,-3.57769e+002,-2.37771e+000,-3.75961e+000,3.82786e+001,1.18049e+001,2.39135e+000,1,1.44000e+002,-1.85600e+003,0.00000e+000,0.00000e+000
-8.62383e+004,-3.56671e+002,-2.46840e+000,-5.59196e+000,3.56760e+001,1.16113e+001,2.26343e+000,1,1.48000e+002,-1.85200e+003,0.00000e+000,0.00000e+000
-8.61773e+004,-3.55572e+002,-2.55909e+000,-7.42431e+000,3.30734e+001,1.14176e+001,2.13551e+000,1,1.52000e+002,-1.84800e+003,0.00000e+000,0.00000e+000
-8.61163e+004,-3.54474e+002,-2.64977e+000,-9.25666e+000,3.04708e+001,1.12240e+001,2.00759e+000,1,1.56000e+002,-1.84400e+003,0.00000e+000,0.00000e+000
-8.60553e+004,-3.53376e+002,-2.74046e+000,-1.10890e+001,2.78682e+001,1.10304e+001,1.87967e+000,1,1.60000e+002,-1.84000e+003,0.00000e+000,0.00000e+000
-8.60631e+004,-3.53423e+002,-2.54909e+000,-1.03605e+001,2.77807e+001,1.09640e+001,1.87918e+000,1,1.64000e+002,-1.83600e+003,0.00000e+000,0.00000e+000
-8.60708e+004,-3.53470e+002,-2.35773e+000,-9.63205e+000,2.76932e+001,1.08976e+001,1.87870e+000,1,1.68000e+002,-1.83200e+003,0.00000e+000,0.00000e+000
-8.60785e+004,-3.53517e+002,-2.16637e+000,-8.90357e+000,2.76057e+001,1.08312e+001,1.87821e+000,1,1.72000e+002,-1.82800e+003,0.00000e+000,0.00000e+000
-8.60863e+004,-3.53565e+002,-1.97500e+000,-8.17509e+000,2.75181e+001,1.07649e+001,1.87772e+000,1,1.76000e+002,-1.82400e+003,0.00000e+000,0.00000e+000
-8.60940e+004,-3.53612e+002,-1.78364e+000,-7.44661e+000,2.74306e+001,1.06985e+001,1.87724e+000,1,1.80000e+002,-1.82000e+003,0.00000e+000,0.00000e+000
-8.61018e+004,-3.53659e+002,-1.59227e+000,-6.71813e+000,2.73431e+001,1.06321e+001,1.87675e+000,1,1.84000e+002,-1.81600e+003,0.00000e+000,0.00000e+000
-8.61095e+004,-3.53706e+002,-1.40091e+000,-5.98965e+000,2.72556e+001,1.05657e+001,1.87627e+000,1,1.88000e+002,-1.81200e+003,0.00000e+000,0.00000e+000
-8.61173e+004,-3.53753e+002,-1.20955e+000,-5.26117e+000,2.71680e+001,1.04993e+001,1.87578e+000,1,1.92000e+002,-1.80800e+003,0.00000e+000,0.00000e+000
-8.61250e+004,-3.53801e+002,-1.01818e+000,-4.53270e+000,2.70805e+001,1.04329e+001,1.87530e+000,1,1.96000e+002,-1.80400e+003,0.00000e+000,0.00000e+000
-8.61327e+004,-3.53848e+002,-8.26818e-001,-3.80422e+000,2.69930e+001,1.03665e+001,1.87481e+000,1,2.00000e+002,-1.80000e+003,0.00000e+000,0.00000e+000
-8.61405e+004,-3.53895e+002,-6.35454e-001,-3.07574e+000,2.69055e+001,1.03002e+001,1.87433e+000,1,2.04000e+002,-1.79600e+003,0.00000e+000,0.00000e+000
-8.61482e+004,-3.53942e+002,-4.44090e-001,-2.34726e+000,2.68180e+001,1.02338e+001,1.87384e+000,1,2.08000e+002,-1.79200e+003,0.00000e+000,0.00000e+000
-8.61560e+004,-3.53989e+002,-2.52726e-001,-1.61878e+000,2.67304e+001,1.01674e+001,1.87336e+000,1,2.12000e+002,-1.78800e+003,0.00000e+000,0.00000e+000
-8.61637e+004,-3.54037e+002,-6.13618e-002,-8.90301e-001,2.66429e+001,1.01010e+001,1.87287e+000,1,2.16000e+002,-1.78400e+003,0.00000e+000,0.00000e+000
-8.61714e+004,-3.54084e+002,1.30002e-001,-1.61822e-001,2.65554e+001,1.00346e+001,1.87239e+000,1,2.20000e+002,-1.78000e+003,0.00000e+000,0.00000e+000
-8.61792e+004,-3.54131e+002,3.21366e-001,5.66657e-001,2.64679e+001,9.96822e+000,1.87190e+000,1,2.24000e+002,-1.77600e+003,0.00000e+000,0.00000e+000
-8.61869e+004,-3.54178e+002,5.12730e-001,1.29514e+000,2.63804e+001,9.90184e+000,1.87142e+000,1,2.28000e+002,-1.77200e+003,0.00000e+000,0.00000e+000
-8.61947e+004,-3.54226e+002,7.04094e-001,2.02361e+000,2.62928e+001,9.83545e+000,1.87093e+000,1,2.32000e+002,-1.76800e+003,0.00000e+000,0.00000e+000
-8.62024e+004,-3.54273e+002,8.95459e-001,2.75209e+000,2.62053e+001,9.76906e+000,1.87045e+000,1,2.36000e+002,-1.76400e+003,0.00000e+000,0.00000e+000
-8.62102e+004,-3.54320e+002,1.08682e+000,3.48057e+000,2.61178e+001,9.70268e+000,1.86996e+000,1,2.40000e+002,-1.76000e+003,0.00000e+000,0.00000e+000
-8.62004e+004,-3.54212e+002,1.02748e+000,3.33124e+000,2.60516e+001,9.66605e+000,1.87171e+000,1,2.44000e+002,-1.75600e+003,0.00000e+000,0.00000e+000
-8.61906e+004,-3.54103e+002,9.68145e-001,3.18192e+000,2.59855e+001,9.62942e+000,1.87347e+000,1,2.48000e+002,-1.75200e+003,0.00000e+000,0.00000e+000
-8.61808e+004,-3.53995e+002,9.08806e-001,3.03259e+000,2.59193e+001,9.59279e+000,1.87522e+000,1,2.52000e+002,-1.74800e+003,0.00000e+000,0.00000e+000
-8.61710e+004,-3.53887e+002,8.49467e-001,2.88326e+000,2.58531e+001,9.55616e+000,1.87697e+000,1,2.56000e+002,-1.74400e+003,0.00000e+000,0.00000e+000
-8.61613e+004,-3.53778e+002,7.90128e-001,2.73393e+000,2.57870e+001,9.51954e+000,1.87872e+000,1,2.60000e+002,-1.74000e+003,0.00000e+000,0.00000e+000
-8.61515e+004,-3.53670e+002,7.30790e-001,2.58460e+000,2.57208e+001,9.48291e+000,1.88048e+000,1,2.64000e+002,-1.73600e+003,0.00000e+000,0.00000e+000
-8.61417e+004,-3.53561e+002,6.71451e-001,2.43527e+000,2.56546e+001,9.44628e+000,1.88223e+000,1,2.68000e+002,-1.73200e+003,0.00000e+000,0.00000e+000
-8.61319e+004,-3.53453e+002,6.12112e-001,2.28594e+000,2.55885e+001,9.40965e+000,1.88398e+000,1,2.72000e+002,-1.72800e+003,0.00000e+000,0.00000e+000
-8.61222e+004,-3.53345e+002,5.52773e-001,2.13662e+000,2.55223e+001,9.37302e+000,1.88573e+000,1,2.76000e+002,-1.72400e+003,0.00000e+000,0.00000e+000
-8.61124e+004,-3.53236e+002,4.93434e-001,1.98729e+000,2.54561e+001,9.33639e+000,1.88749e+000,1,2.80000e+002,-1.72000e+003,0.00000e+000,0.00000e+000
-8.61026e+004,-3.53128e+002,4.34096e-001,1.83796e+000,2.53900e+001,9.29977e+000,1.88924e+000,1,2.84000e+002,-1.71600e+003,0.00000e+000,0.00000e+000
-8.60928e+004,-3.53020e+002,3.74757e-001,1.68863e+000,2.53238e+001,9.26314e+000,1.89099e+000,1,2.88000e+002,-1.71200e+003,0.00000e+000,0.00000e+000
-8.60830e+004,-3.52911e+002,3.15418e-001,1.53930e+000,2.52576e+001,9.22651e+000,1.89274e+000,1,2.92000e+002,-1.70800e+003,0.00000e+000,0.00000e+000
-8.60733e+004,-3.52803e+002,2.56079e-001,1.38997e+000,2.51915e+001,9.18988e+000,1.89450e+000,1,2.96000e+002,-1.70400e+003,0.00000e+000,0.00000e+000
-8.60635e+004,-3.52695e+002,1.96740e-001,1.24064e+000,2.51253e+001,9.15325e+000,1.89625e+000,1,3.00000e+002,-1.70000e+003,0.00000e+000,0.00000e+000
-8.60537e+004,-3.52586e+002,1.37401e-001,1.09132e+000,2.50591e+001,9.11662e+000,1.89800e+000,1,3.04000e+002,-1.69600e+003,0.00000e+000,0.00000e+000
-8.60439e+004,-3.52478e+002,7.80626e-002,9.41988e-001,2.49930e+001,9.08000e+000,1.89975e+000,1,3.08000e+002,-1.69200e+003,0.00000e+000,0.00000e+000
-8.60341e+004,-3.52369e+002,1.87238e-002,7.92659e-001,2.49268e+001,9.04337e+000,1.90151e+000,1,3.12000e+002,-1.68800e+003,0.00000e+000,0.00000e+000
-8.60244e+004,-3.52261e+002,-4.06151e-002,6.43331e-001,2.48606e+001,9.00674e+000,1.90326e+000,1,3.16000e+002,-1.68400e+003,0.00000e+000,0.00000e+000
-8.60146e+004,-3.52153e+002,-9.99539e-002,4.94002e-001,2.47945e+001,8.97011e+000,1.90501e+000,1,3.20000e+002,-1.68000e+003,0.00000e+000,0.00000e+000
-8.60099e+004,-3.52112e+002,-9.46205e-002,5.45953e-001,2.47105e+001,8.92751e+000,1.90636e+000,1,3.24000e+002,-1.67600e+003,0.00000e+000,0.00000e+000
-8.60053e+004,-3.52072e+002,-8.92871e-002,5.97903e-001,2.46266e+001,8.88490e+000,1.90770e+000,1,3.28000e+002,-1.67200e+003,0.00000e+000,0.00000e+000
-8.60006e+004,-3.52031e+002,-8.39537e-002,6.49853e-001,2.45427e+001,8.84230e+000,1.90905e+000,1,3.32000e+002,-1.66800e+003,0.00000e+000,0.00000e+000
-8.59959e+004,-3.51991e+002,-7.86203e-002,7.01804e-001,2.44588e+001,8.79970e+000,1.91039e+000,1,3.36000e+002,-1.66400e+003,0.00000e+000,0.00000e+000
-8.59913e+004,-3.51950e+002,-7.32869e-002,7.53754e-001,2.43749e+001,8.75709e+000,1.91174e+000,1,3.40000e+002,-1.66000e+003,0.00000e+000,0.00000e+000
-8.59866e+004,-3.51910e+002,-6.79534e-002,8.05704e-001,2.42910e+001,8.71449e+000,1.91308e+000,1,3.44000e+002,-1.65600e+003,0.00000e+000,0.00000e+000
-8.59819e+004,-3.51870e+002,-6.26200e-002,8.57655e-001,2.42071e+001,8.67189e+000,1.91443e+000,1,3.48000e+002,-1.65200e+003,0.00000e+000,0.00000e+000
-8.59773e+004,-3.51829e+002,-5.72866e-002,9.09605e-001,2.41232e+001,8.62928e+000,1.91577e+000,1,3.52000e+002,-1.64800e+003,0.00000e+000,0.00000e+000
-8.59726e+004,-3.51789e+002,-5.19532e-002,9.61556e-001,2.40393e+001,8.58668e+000,1.91712e+000,1,3.56000e+002,-1.64400e+003,0.00000e+000,0.00000e+000
-8.59679e+004,-3.51748e+002,-4.66198e-002,1.01351e+000,2.39554e+001,8.54408e+000,1.91846e+000,1,3.60000e+002,-1.64000e+003,0.00000e+000,0.00000e+000
-8.59633e+004,-3.51708e+002,-4.12864e-002,1.06546e+000,2.38714e+001,8.50147e+000,1.91981e+000,1,3.64000e+002,-1.63600e+003,0.00000e+000,0.00000e+000
-8.59586e+004,-3.51667e+002,-3.59530e-002,1.11741e+000,2.37875e+001,8.45887e+000,1.92115e+000,1,3.68000e+002,-1.63200e+003,0.00000e+000,0.00000e+000
-8.59539e+004,-3.51627e+002,-3.06196e-002,1.16936e+000,2.37036e+001,8.41627e+000,1.92250e+000,1,3.72000e+002,-1.62800e+003,0.00000e+000,0.00000e+000
-8.59493e+004,-3.51586e+002,-2.52862e-002,1.22131e+000,2.36197e+001,8.37366e+000,1.92384e+000,1,3.76000e+002,-1.62400e+003,0.00000e+000,0.00000e+000
-8.59446e+004,-3.51546e+002,-1.99528e-002,1.27326e+000,2.35358e+001,8.33106e+000,1.92519e+000,1,3.80000e+002,-1.62000e+003,0.00000e+000,0.00000e+000
-8.59399e+004,-3.51505e+002,-1.46194e-002,1.32521e+000,2.34519e+001,8.28846e+000,1.92654e+000,1,3.84000e+002,-1.61600e+003,0.00000e+000,0.00000e+000
-8.59353e+004,-3.51465e+002,-9.28597e-003,1.37716e+000,2.33680e+001,8.24585e+000,1.92788e+000,1,3.88000e+002,-1.61200e+003,0.00000e+000,0.00000e+000
-8.59306e+004,-3.51425e+002,-3.95256e-003,1.42911e+000,2.32841e+001,8.20325e+000,1.92923e+000,1,3.92000e+002,-1.60800e+003,0.00000e+000,0.00000e+000
-8.59259e+004,-3.51384e+002,1.38085e-003,1.48106e+000,2.32002e+001,8.16065e+000,1.93057e+000,1,3.96000e+002,-1.60400e+003,0.00000e+000,0.00000e+000
-8.59213e+004,-3.51344e+002,6.71425e-003,1.53301e+000,2.31163e+001,8.11804e+000,1.93192e+000,1,4.00000e+002,-1.60000e+003,0.00000e+000,0.00000e+000
-8.59169e+004,-3.51325e+002,2.03670e-003,1.52128e+000,2.30440e+001,8.08699e+000,1.93272e+000,1,4.04000e+002,-1.59600e+003,0.00000e+000,0.00000e+000
-8.59126e+004,-3.51305e+002,-2.64086e-003,1.50954e+000,2.29717e+001,8.05594e+000,1.93353e+000,1,4.08000e+002,-1.59200e+003,0.00000e+000,0.00000e+000
-8.59083e+004,-3.51286e+002,-7.31841e-003,1.49781e+000,2.28994e+001,8.02489e+000,1.93433e+000,1,4.12000e+002,-1.58800e+003,0.00000e+000,0.00000e+000
-8.59040e+004,-3.51267e+002,-1.19960e-002,1.48608e+000,2.28271e+001,7.99384e+000,1.93514e+000,1,4.16000e+002,-1.58400e+003,0.00000e+000,0.00000e+000
-8.58997e+004,-3.51248e+002,-1.66735e-002,1.47434e+000,2.27549e+001,7.96279e+000,1.93595e+000,1,4.20000e+002,-1.58000e+003,0.00000e+000,0.00000e+000
-8.58954e+004,-3.51229e+002,-2.13511e-002,1.46261e+000,2.26826e+001,7.93174e+000,1.93675e+000,1,4.24000e+002,-1.57600e+003,0.00000e+000,0.00000e+000
-8.58911e+004,-3.51210e+002,-2.60286e-002,1.45087e+000,2.26103e+001,7.90069e+000,1.93756e+000,1,4.28000e+002,-1.57200e+003,0.00000e+000,0.00000e+000
-8.58868e+004,-3.51191e+002,-3.07062e-002,1.43914e+000,2.25380e+001,7.86964e+000,1.93836e+000,1,4.32000e+002,-1.56800e+003,0.00000e+000,0.00000e+000
-8.58825e+004,-3.51172e+002,-3.53838e-002,1.42741e+000,2.24658e+001,7.83859e+000,1.93917e+000,1,4.36000e+002,-1.56400e+003,0.00000e+000,0.00000e+000
-8.58782e+004,-3.51153e+002,-4.00613e-002,1.41567e+000,2.23935e+001,7.80754e+000,1.93998e+000,1,4.40000e+002,-1.56000e+003,0.00000e+000,0.00000e+000
-8.58739e+004,-3.51134e+002,-4.47389e-002,1.40394e+000,2.23212e+001,7.77649e+000,1.94078e+000,1,4.44000e+002,-1.55600e+003,0.00000e+000,0.00000e+000
-8.58695e+004,-3.51115e+002,-4.94164e-002,1.39221e+000,2.22489e+001,7.74543e+000,1.94159e+000,1,4.48000e+002,-1.55200e+003,0.00000e+000,0.00000e+000
-8.58652e+004,-3.51095e+002,-5.40940e-002,1.38047e+000,2.21767e+001,7.71438e+000,1.94239e+000,1,4.52000e+002,-1.54800e+003,0.00000e+000,0.00000e+000
-8.58609e+004,-3.51076e+002,-5.87715e-002,1.36874e+000,2.21044e+001,7.68333e+000,1.94320e+000,1,4.56000e+002,-1.54400e+003,0.00000e+000,0.00000e+000
-8.58566e+004,-3.51057e+002,-6.34491e-002,1.35701e+000,2.20321e+001,7.65228e+000,1.94401e+000,1,4.60000e+002,-1.54000e+003,0.00000e+000,0.00000e+000
-8.58523e+004,-3.51038e+002,-6.81266e-002,1.34527e+000,2.19598e+001,7.62123e+000,1.94481e+000,1,4.64000e+002,-1.53600e+003,0.00000e+000,0.00000e+000
-8.58480e+004,-3.51019e+002,-7.28042e-002,1.33354e+000,2.18876e+001,7.59018e+000,1.94562e+000,1,4.68000e+002,-1.53200e+003,0.00000e+000,0.00000e+000
-8.58437e+004,-3.51000e+002,-7.74818e-002,1.32180e+000,2.18153e+001,7.55913e+000,1.94642e+000,1,4.72000e+002,-1.52800e+003,0.00000e+000,0.00000e+000
-8.58394e+004,-3.50981e+002,-8.21593e-002,1.31007e+000,2.17430e+001,7.52808e+000,1.94723e+000,1,4.76000e+002,-1.52400e+003,0.00000e+000,0.00000e+000
-8.58351e+004,-3.50962e+002,-8.68369e-002,1.29834e+000,2.16707e+001,7.49703e+000,1.94804e+000,1,4.80000e+002,-1.52000e+003,0.00000e+000,0.00000e+000
-8.58324e+004,-3.50953e+002,-8.76279e-002,1.29942e+000,2.16101e+001,7.47113e+000,1.94857e+000,1,4.84000e+002,-1.51600e+003,0.00000e+000,0.00000e+000
-8.58298e+004,-3.50943e+002,-8.84190e-002,1.30049e+000,2.15495e+001,7.44523e+000,1.94910e+000,1,4.88000e+002,-1.51200e+003,0.00000e+000,0.00000e+000
-8.58272e+004,-3.50934e+002,-8.92101e-002,1.30157e+000,2.14889e+001,7.41933e+000,1.94963e+000,1,4.92000e+002,-1.50800e+003,0.00000e+000,0.00000e+000
-8.58246e+004,-3.50925e+002,-9.00011e-002,1.30265e+000,2.14283e+001,7.39343e+000,1.95016e+000,1,4.96000e+002,-1.50400e+003,0.00000e+000,0.00000e+000
-8.58220e+004,-3.50916e+002,-9.07922e-002,1.30373e+000,2.13677e+001,7.36753e+000,1.95070e+000,1,5.00000e+002,-1.50000e+003,0.00000e+000,0.00000e+000
-8.58193e+004,-3.50907e+002,-9.15833e-002,1.30481e+000,2.13071e+001,7.34163e+000,1.95123e+000,1,5.04000e+002,-1.49600e+003,0.00000e+000,0.00000e+000
-8.58167e+004,-3.50898e+002,-9.23743e-002,1.30588e+000,2.12465e+001,7.31572e+000,1.95176e+000,1,5.08000e+002,-1.49200e+003,0.00000e+000,0.00000e+000
-8.58141e+004,-3.50889e+002,-9.31654e-002,1.30696e+000,2.11859e+001,7.28982e+000,1.95229e+000,1,5.12000e+002,-1.48800e+003,0.00000e+000,0.00000e+000
-8.58115e+004,-3.50879e+002,-9.39564e-002,1.30804e+000,2.11253e+001,7.26392e+000,1.95282e+000,1,5.16000e+002,-1.48400e+003,0.00000e+000,0.00000e+000
-8.58088e+004,-3.50870e+002,-9.47475e-002,1.30912e+000,2.10647e+001,7.23802e+000,1.95336e+000,1,5.20000e+002,-1.48000e+003,0.00000e+000,0.00000e+000
-8.58062e+004,-3.50861e+002,-9.55386e-002,1.31019e+000,2.10041e+001,7.21212e+000,1.95389e+000,1,5.24000e+002,-1.47600e+003,0.00000e+000,0.00000e+000
-8.58036e+004,-3.50852e+002,-9.63296e-002,1.31127e+000,2.09435e+001,7.18622e+000,1.95442e+000,1,5.28000e+002,-1.47200e+003,0.00000e+000,0.00000e+000
-8.58010e+004,-3.50843e+002,-9.71207e-002,1.31235e+000,2.08829e+001,7.16032e+000,1.95495e+000,1,5.32000e+002,-1.46800e+003,0.00000e+000,0.00000e+000
-8.57984e+004,-3.50834e+002,-9.79117e-002,1.31343e+000,2.08223e+001,7.13442e+000,1.95548e+000,1,5.36000e+002,-1.46400e+003,0.00000e+000,0.00000e+000
-8.57957e+004,-3.50825e+002,-9.87028e-002,1.31451e+000,2.07618e+001,7.10852e+000,1.95602e+000,1,5.40000e+002,-1.46000e+003,0.00000e+000,0.00000e+000
-8.57931e+004,-3.50815e+002,-9.94939e-002,1.31558e+000,2.07012e+001,7.08262e+000,1.95655e+000,1,5.44000e+002,-1.45600e+003,0.00000e+000,0.00000e+000
-8.57905e+004,-3.50806e+002,-1.00285e-001,1.31666e+000,2.06406e+001,7.05672e+000,1.95708e+000,1,5.48000e+002,-1.45200e+003,0.00000e+000,0.00000e+000
-8.57879e+004,-3.50797e+002,-1.01076e-001,1.31774e+000,2.05800e+001,7.03082e+000,1.95761e+000,1,5.52000e+002,-1.44800e+003,0.00000e+000,0.00000e+000
-8.57853e+004,-3.50788e+002,-1.01867e-001,1.31882e+000,2.05194e+001,7.00492e+000,1.95815e+000,1,5.56000e+002,-1.44400e+003,0.00000e+000,0.00000e+000
-8.57826e+004,-3.50779e+002,-1.02658e-001,1.31990e+000,2.04588e+001,6.97902e+000,1.95868e+000,1,5.60000e+002,-1.44000e+003,0.00000e+000,0.00000e+000
-8.57808e+004,-3.50775e+002,-1.00696e-001,1.31824e+000,2.04019e+001,6.95599e+000,1.95897e+000,1,5.64000e+002,-1.43600e+003,0.00000e+000,0.00000e+000
-8.57789e+004,-3.50771e+002,-9.87341e-002,1.31658e+000,2.03450e+001,6.93296e+000,1.95926e+000,1,5.68000e+002,-1.43200e+003,0.00000e+000,0.00000e+000
-8.57771e+004,-3.50766e+002,-9.67720e-002,1.31493e+000,2.02881e+001,6.90994e+000,1.95955e+000,1,5.72000e+002,-1.42800e+003,0.00000e+000,0.00000e+000
-8.57752e+004,-3.50762e+002,-9.48100e-002,1.31327e+000,2.02312e+001,6.88691e+000,1.95983e+000,1,5.76000e+002,-1.42400e+003,0.00000e+000,0.00000e+000
-8.57734e+004,-3.50758e+002,-9.28480e-002,1.31162e+000,2.01743e+001,6.86389e+000,1.96012e+000,1,5.80000e+002,-1.42000e+003,0.00000e+000,0.00000e+000
-8.57715e+004,-3.50754e+002,-9.08859e-002,1.30996e+000,2.01174e+001,6.84086e+000,1.96041e+000,1,5.84000e+002,-1.41600e+003,0.00000e+000,0.00000e+000
