"p","U:0","U:1","U:2","k","nut","omega","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-8.52355e+004,-3.40967e+002,-8.49945e+000,1.42401e+000,1.01371e+001,6.65133e+000,1.68591e+000,1,1.80000e+002,-1.82000e+003,0.00000e+000,0.00000e+000
-8.52535e+004,-3.40504e+002,-7.93323e+000,2.24951e+000,9.70686e+000,6.33217e+000,1.68509e+000,1,1.84000e+002,-1.81600e+003,0.00000e+000,0.00000e+000
-8.52714e+004,-3.40041e+002,-7.36700e+000,3.07501e+000,9.27662e+000,6.01301e+000,1.68428e+000,1,1.88000e+002,-1.81200e+003,0.00000e+000,0.00000e+000
-8.52894e+004,-3.39579e+002,-6.80078e+000,3.90051e+000,8.84638e+000,5.69385e+000,1.68346e+000,1,1.92000e+002,-1.80800e+003,0.00000e+000,0.00000e+000
-8.53073e+004,-3.39116e+002,-6.23455e+000,4.72601e+000,8.41613e+000,5.37469e+000,1.68265e+000,1,1.96000e+002,-1.80400e+003,0.00000e+000,0.00000e+000
-8.53253e+004,-3.38653e+002,-5.66833e+000,5.55151e+000,7.98589e+000,5.05553e+000,1.68183e+000,1,2.00000e+002,-1.80000e+003,0.00000e+000,0.00000e+000
-8.53432e+004,-3.38190e+002,-5.10211e+000,6.37700e+000,7.55565e+000,4.73636e+000,1.68102e+000,1,2.04000e+002,-1.79600e+003,0.00000e+000,0.00000e+000
-8.53612e+004,-3.37727e+002,-4.53588e+000,7.20250e+000,7.12540e+000,4.41720e+000,1.68020e+000,1,2.08000e+002,-1.79200e+003,0.00000e+000,0.00000e+000
-8.53791e+004,-3.37265e+002,-3.96966e+000,8.02800e+000,6.69516e+000,4.09804e+000,1.67939e+000,1,2.12000e+002,-1.78800e+003,0.00000e+000,0.00000e+000
-8.53971e+004,-3.36802e+002,-3.40344e+000,8.85350e+000,6.26491e+000,3.77888e+000,1.67857e+000,1,2.16000e+002,-1.78400e+003,0.00000e+000,0.00000e+000
-8.54150e+004,-3.36339e+002,-2.83721e+000,9.67900e+000,5.83467e+000,3.45972e+000,1.67776e+000,1,2.20000e+002,-1.78000e+003,0.00000e+000,0.00000e+000
-8.54330e+004,-3.35876e+002,-2.27099e+000,1.05045e+001,5.40443e+000,3.14056e+000,1.67694e+000,1,2.24000e+002,-1.77600e+003,0.00000e+000,0.00000e+000
-8.54510e+004,-3.35413e+002,-1.70476e+000,1.13300e+001,4.97418e+000,2.82140e+000,1.67613e+000,1,2.28000e+002,-1.77200e+003,0.00000e+000,0.00000e+000
-8.54689e+004,-3.34950e+002,-1.13854e+000,1.21555e+001,4.54394e+000,2.50223e+000,1.67531e+000,1,2.32000e+002,-1.76800e+003,0.00000e+000,0.00000e+000
-8.54869e+004,-3.34488e+002,-5.72317e-001,1.29810e+001,4.11370e+000,2.18307e+000,1.67449e+000,1,2.36000e+002,-1.76400e+003,0.00000e+000,0.00000e+000
-8.55048e+004,-3.34025e+002,-6.09335e-003,1.38065e+001,3.68345e+000,1.86391e+000,1.67368e+000,1,2.40000e+002,-1.76000e+003,0.00000e+000,0.00000e+000
-8.54930e+004,-3.34746e+002,6.30891e-002,1.33204e+001,3.70287e+000,1.87067e+000,1.67432e+000,1,2.44000e+002,-1.75600e+003,0.00000e+000,0.00000e+000
-8.54811e+004,-3.35467e+002,1.32272e-001,1.28344e+001,3.72229e+000,1.87742e+000,1.67495e+000,1,2.48000e+002,-1.75200e+003,0.00000e+000,0.00000e+000
-8.54693e+004,-3.36188e+002,2.01454e-001,1.23483e+001,3.74171e+000,1.88418e+000,1.67559e+000,1,2.52000e+002,-1.74800e+003,0.00000e+000,0.00000e+000
-8.54575e+004,-3.36909e+002,2.70636e-001,1.18622e+001,3.76113e+000,1.89093e+000,1.67623e+000,1,2.56000e+002,-1.74400e+003,0.00000e+000,0.00000e+000
-8.54456e+004,-3.37630e+002,3.39819e-001,1.13762e+001,3.78054e+000,1.89769e+000,1.67687e+000,1,2.60000e+002,-1.74000e+003,0.00000e+000,0.00000e+000
-8.54338e+004,-3.38351e+002,4.09001e-001,1.08901e+001,3.79996e+000,1.90444e+000,1.67750e+000,1,2.64000e+002,-1.73600e+003,0.00000e+000,0.00000e+000
-8.54220e+004,-3.39072e+002,4.78184e-001,1.04040e+001,3.81938e+000,1.91120e+000,1.67814e+000,1,2.68000e+002,-1.73200e+003,0.00000e+000,0.00000e+000
-8.54101e+004,-3.39793e+002,5.47366e-001,9.91798e+000,3.83880e+000,1.91795e+000,1.67878e+000,1,2.72000e+002,-1.72800e+003,0.00000e+000,0.00000e+000
-8.53983e+004,-3.40514e+002,6.16549e-001,9.43192e+000,3.85822e+000,1.92471e+000,1.67942e+000,1,2.76000e+002,-1.72400e+003,0.00000e+000,0.00000e+000
-8.53865e+004,-3.41235e+002,6.85731e-001,8.94586e+000,3.87763e+000,1.93146e+000,1.68005e+000,1,2.80000e+002,-1.72000e+003,0.00000e+000,0.00000e+000
-8.53746e+004,-3.41956e+002,7.54913e-001,8.45979e+000,3.89705e+000,1.93822e+000,1.68069e+000,1,2.84000e+002,-1.71600e+003,0.00000e+000,0.00000e+000
-8.53628e+004,-3.42677e+002,8.24096e-001,7.97373e+000,3.91647e+000,1.94497e+000,1.68133e+000,1,2.88000e+002,-1.71200e+003,0.00000e+000,0.00000e+000
-8.53509e+004,-3.43398e+002,8.93278e-001,7.48767e+000,3.93589e+000,1.95173e+000,1.68196e+000,1,2.92000e+002,-1.70800e+003,0.00000e+000,0.00000e+000
-8.53391e+004,-3.44119e+002,9.62461e-001,7.00160e+000,3.95531e+000,1.95848e+000,1.68260e+000,1,2.96000e+002,-1.70400e+003,0.00000e+000,0.00000e+000
-8.53273e+004,-3.44841e+002,1.03164e+000,6.51554e+000,3.97473e+000,1.96524e+000,1.68324e+000,1,3.00000e+002,-1.70000e+003,0.00000e+000,0.00000e+000
-8.53154e+004,-3.45562e+002,1.10083e+000,6.02948e+000,3.99414e+000,1.97199e+000,1.68388e+000,1,3.04000e+002,-1.69600e+003,0.00000e+000,0.00000e+000
-8.53036e+004,-3.46283e+002,1.17001e+000,5.54341e+000,4.01356e+000,1.97875e+000,1.68451e+000,1,3.08000e+002,-1.69200e+003,0.00000e+000,0.00000e+000
-8.52918e+004,-3.47004e+002,1.23919e+000,5.05735e+000,4.03298e+000,1.98550e+000,1.68515e+000,1,3.12000e+002,-1.68800e+003,0.00000e+000,0.00000e+000
-8.52799e+004,-3.47725e+002,1.30837e+000,4.57129e+000,4.05240e+000,1.99226e+000,1.68579e+000,1,3.16000e+002,-1.68400e+003,0.00000e+000,0.00000e+000
-8.52681e+004,-3.48446e+002,1.37756e+000,4.08522e+000,4.07182e+000,1.99901e+000,1.68643e+000,1,3.20000e+002,-1.68000e+003,0.00000e+000,0.00000e+000
-8.52858e+004,-3.48502e+002,1.41373e+000,4.09215e+000,4.08246e+000,2.00259e+000,1.68599e+000,1,3.24000e+002,-1.67600e+003,0.00000e+000,0.00000e+000
-8.53036e+004,-3.48559e+002,1.44990e+000,4.09907e+000,4.09311e+000,2.00616e+000,1.68555e+000,1,3.28000e+002,-1.67200e+003,0.00000e+000,0.00000e+000
-8.53213e+004,-3.48615e+002,1.48607e+000,4.10600e+000,4.10375e+000,2.00974e+000,1.68511e+000,1,3.32000e+002,-1.66800e+003,0.00000e+000,0.00000e+000
-8.53390e+004,-3.48672e+002,1.52225e+000,4.11292e+000,4.11440e+000,2.01331e+000,1.68467e+000,1,3.36000e+002,-1.66400e+003,0.00000e+000,0.00000e+000
-8.53568e+004,-3.48728e+002,1.55842e+000,4.11985e+000,4.12504e+000,2.01689e+000,1.68424e+000,1,3.40000e+002,-1.66000e+003,0.00000e+000,0.00000e+000
-8.53745e+004,-3.48784e+002,1.59459e+000,4.12677e+000,4.13569e+000,2.02046e+000,1.68380e+000,1,3.44000e+002,-1.65600e+003,0.00000e+000,0.00000e+000
-8.53923e+004,-3.48841e+002,1.63077e+000,4.13370e+000,4.14633e+000,2.02404e+000,1.68336e+000,1,3.48000e+002,-1.65200e+003,0.00000e+000,0.00000e+000
-8.54100e+004,-3.48897e+002,1.66694e+000,4.14062e+000,4.15698e+000,2.02761e+000,1.68292e+000,1,3.52000e+002,-1.64800e+003,0.00000e+000,0.00000e+000
-8.54277e+004,-3.48954e+002,1.70311e+000,4.14755e+000,4.16762e+000,2.03119e+000,1.68249e+000,1,3.56000e+002,-1.64400e+003,0.00000e+000,0.00000e+000
-8.54455e+004,-3.49010e+002,1.73928e+000,4.15447e+000,4.17827e+000,2.03476e+000,1.68205e+000,1,3.60000e+002,-1.64000e+003,0.00000e+000,0.00000e+000
-8.54632e+004,-3.49067e+002,1.77546e+000,4.16139e+000,4.18891e+000,2.03834e+000,1.68161e+000,1,3.64000e+002,-1.63600e+003,0.00000e+000,0.00000e+000
-8.54810e+004,-3.49123e+002,1.81163e+000,4.16832e+000,4.19956e+000,2.04191e+000,1.68117e+000,1,3.68000e+002,-1.63200e+003,0.00000e+000,0.00000e+000
-8.54987e+004,-3.49180e+002,1.84780e+000,4.17524e+000,4.21020e+000,2.04549e+000,1.68074e+000,1,3.72000e+002,-1.62800e+003,0.00000e+000,0.00000e+000
-8.55164e+004,-3.49236e+002,1.88398e+000,4.18217e+000,4.22085e+000,2.04906e+000,1.68030e+000,1,3.76000e+002,-1.62400e+003,0.00000e+000,0.00000e+000
-8.55342e+004,-3.49292e+002,1.92015e+000,4.18909e+000,4.23149e+000,2.05263e+000,1.67986e+000,1,3.80000e+002,-1.62000e+003,0.00000e+000,0.00000e+000
-8.55519e+004,-3.49349e+002,1.95632e+000,4.19602e+000,4.24214e+000,2.05621e+000,1.67942e+000,1,3.84000e+002,-1.61600e+003,0.00000e+000,0.00000e+000
-8.55697e+004,-3.49405e+002,1.99249e+000,4.20294e+000,4.25278e+000,2.05978e+000,1.67899e+000,1,3.88000e+002,-1.61200e+003,0.00000e+000,0.00000e+000
-8.55874e+004,-3.49462e+002,2.02867e+000,4.20987e+000,4.26342e+000,2.06336e+000,1.67855e+000,1,3.92000e+002,-1.60800e+003,0.00000e+000,0.00000e+000
-8.56051e+004,-3.49518e+002,2.06484e+000,4.21679e+000,4.27407e+000,2.06693e+000,1.67811e+000,1,3.96000e+002,-1.60400e+003,0.00000e+000,0.00000e+000
-8.56229e+004,-3.49575e+002,2.10101e+000,4.22372e+000,4.28471e+000,2.07051e+000,1.67767e+000,1,4.00000e+002,-1.60000e+003,0.00000e+000,0.00000e+000
-8.56344e+004,-3.49748e+002,2.11811e+000,4.15545e+000,4.29547e+000,2.07356e+000,1.67808e+000,1,4.04000e+002,-1.59600e+003,0.00000e+000,0.00000e+000
-8.56458e+004,-3.49922e+002,2.13520e+000,4.08719e+000,4.30622e+000,2.07660e+000,1.67848e+000,1,4.08000e+002,-1.59200e+003,0.00000e+000,0.00000e+000
-8.56573e+004,-3.50096e+002,2.15230e+000,4.01892e+000,4.31698e+000,2.07965e+000,1.67889e+000,1,4.12000e+002,-1.58800e+003,0.00000e+000,0.00000e+000
-8.56688e+004,-3.50269e+002,2.16939e+000,3.95066e+000,4.32773e+000,2.08270e+000,1.67929e+000,1,4.16000e+002,-1.58400e+003,0.00000e+000,0.00000e+000
-8.56803e+004,-3.50443e+002,2.18649e+000,3.88240e+000,4.33849e+000,2.08575e+000,1.67970e+000,1,4.20000e+002,-1.58000e+003,0.00000e+000,0.00000e+000
-8.56918e+004,-3.50617e+002,2.20359e+000,3.81413e+000,4.34924e+000,2.08879e+000,1.68010e+000,1,4.24000e+002,-1.57600e+003,0.00000e+000,0.00000e+000
-8.57032e+004,-3.50791e+002,2.22068e+000,3.74587e+000,4.36000e+000,2.09184e+000,1.68051e+000,1,4.28000e+002,-1.57200e+003,0.00000e+000,0.00000e+000
-8.57147e+004,-3.50964e+002,2.23778e+000,3.67761e+000,4.37075e+000,2.09489e+000,1.68091e+000,1,4.32000e+002,-1.56800e+003,0.00000e+000,0.00000e+000
-8.57262e+004,-3.51138e+002,2.25487e+000,3.60934e+000,4.38150e+000,2.09793e+000,1.68132e+000,1,4.36000e+002,-1.56400e+003,0.00000e+000,0.00000e+000
-8.57377e+004,-3.51312e+002,2.27197e+000,3.54108e+000,4.39226e+000,2.10098e+000,1.68172e+000,1,4.40000e+002,-1.56000e+003,0.00000e+000,0.00000e+000
-8.57492e+004,-3.51485e+002,2.28906e+000,3.47281e+000,4.40301e+000,2.10403e+000,1.68213e+000,1,4.44000e+002,-1.55600e+003,0.00000e+000,0.00000e+000
-8.57606e+004,-3.51659e+002,2.30616e+000,3.40455e+000,4.41377e+000,2.10708e+000,1.68253e+000,1,4.48000e+002,-1.55200e+003,0.00000e+000,0.00000e+000
-8.57721e+004,-3.51833e+002,2.32325e+000,3.33629e+000,4.42452e+000,2.11012e+000,1.68294e+000,1,4.52000e+002,-1.54800e+003,0.00000e+000,0.00000e+000
-8.57836e+004,-3.52007e+002,2.34035e+000,3.26802e+000,4.43528e+000,2.11317e+000,1.68334e+000,1,4.56000e+002,-1.54400e+003,0.00000e+000,0.00000e+000
-8.57951e+004,-3.52180e+002,2.35744e+000,3.19976e+000,4.44603e+000,2.11622e+000,1.68375e+000,1,4.60000e+002,-1.54000e+003,0.00000e+000,0.00000e+000
-8.58066e+004,-3.52354e+002,2.37454e+000,3.13150e+000,4.45679e+000,2.11927e+000,1.68415e+000,1,4.64000e+002,-1.53600e+003,0.00000e+000,0.00000e+000
-8.58181e+004,-3.52528e+002,2.39163e+000,3.06323e+000,4.46754e+000,2.12231e+000,1.68456e+000,1,4.68000e+002,-1.53200e+003,0.00000e+000,0.00000e+000
-8.58295e+004,-3.52701e+002,2.40873e+000,2.99497e+000,4.47829e+000,2.12536e+000,1.68496e+000,1,4.72000e+002,-1.52800e+003,0.00000e+000,0.00000e+000
-8.58410e+004,-3.52875e+002,2.42582e+000,2.92670e+000,4.48905e+000,2.12841e+000,1.68537e+000,1,4.76000e+002,-1.52400e+003,0.00000e+000,0.00000e+000
-8.58525e+004,-3.53049e+002,2.44292e+000,2.85844e+000,4.49980e+000,2.13145e+000,1.68577e+000,1,4.80000e+002,-1.52000e+003,0.00000e+000,0.00000e+000
-8.58604e+004,-3.53128e+002,2.44413e+000,2.83673e+000,4.50657e+000,2.13228e+000,1.68639e+000,1,4.84000e+002,-1.51600e+003,0.00000e+000,0.00000e+000
-8.58683e+004,-3.53207e+002,2.44534e+000,2.81503e+000,4.51333e+000,2.13312e+000,1.68700e+000,1,4.88000e+002,-1.51200e+003,0.00000e+000,0.00000e+000
-8.58761e+004,-3.53286e+002,2.44654e+000,2.79332e+000,4.52010e+000,2.13395e+000,1.68761e+000,1,4.92000e+002,-1.50800e+003,0.00000e+000,0.00000e+000
-8.58840e+004,-3.53365e+002,2.44775e+000,2.77161e+000,4.52686e+000,2.13478e+000,1.68822e+000,1,4.96000e+002,-1.50400e+003,0.00000e+000,0.00000e+000
-8.58919e+004,-3.53445e+002,2.44896e+000,2.74991e+000,4.53362e+000,2.13561e+000,1.68883e+000,1,5.00000e+002,-1.50000e+003,0.00000e+000,0.00000e+000
-8.58998e+004,-3.53524e+002,2.45017e+000,2.72820e+000,4.54039e+000,2.13644e+000,1.68944e+000,1,5.04000e+002,-1.49600e+003,0.00000e+000,0.00000e+000
-8.59077e+004,-3.53603e+002,2.45138e+000,2.70649e+000,4.54715e+000,2.13727e+000,1.69005e+000,1,5.08000e+002,-1.49200e+003,0.00000e+000,0.00000e+000
-8.59156e+004,-3.53682e+002,2.45259e+000,2.68479e+000,4.55392e+000,2.13810e+000,1.69066e+000,1,5.12000e+002,-1.48800e+003,0.00000e+000,0.00000e+000
-8.59234e+004,-3.53761e+002,2.45379e+000,2.66308e+000,4.56068e+000,2.13893e+000,1.69127e+000,1,5.16000e+002,-1.48400e+003,0.00000e+000,0.00000e+000
-8.59313e+004,-3.53840e+002,2.45500e+000,2.64137e+000,4.56744e+000,2.13976e+000,1.69189e+000,1,5.20000e+002,-1.48000e+003,0.00000e+000,0.00000e+000
-8.59392e+004,-3.53919e+002,2.45621e+000,2.61966e+000,4.57421e+000,2.14059e+000,1.69250e+000,1,5.24000e+002,-1.47600e+003,0.00000e+000,0.00000e+000
-8.59471e+004,-3.53999e+002,2.45742e+000,2.59796e+000,4.58097e+000,2.14142e+000,1.69311e+000,1,5.28000e+002,-1.47200e+003,0.00000e+000,0.00000e+000
-8.59550e+004,-3.54078e+002,2.45863e+000,2.57625e+000,4.58774e+000,2.14225e+000,1.69372e+000,1,5.32000e+002,-1.46800e+003,0.00000e+000,0.00000e+000
-8.59629e+004,-3.54157e+002,2.45983e+000,2.55454e+000,4.59450e+000,2.14308e+000,1.69433e+000,1,5.36000e+002,-1.46400e+003,0.00000e+000,0.00000e+000
-8.59707e+004,-3.54236e+002,2.46104e+000,2.53284e+000,4.60126e+000,2.14391e+000,1.69494e+000,1,5.40000e+002,-1.46000e+003,0.00000e+000,0.00000e+000
-8.59786e+004,-3.54315e+002,2.46225e+000,2.51113e+000,4.60803e+000,2.14474e+000,1.69555e+000,1,5.44000e+002,-1.45600e+003,0.00000e+000,0.00000e+000
-8.59865e+004,-3.54394e+002,2.46346e+000,2.48942e+000,4.61479e+000,2.14557e+000,1.69616e+000,1,5.48000e+002,-1.45200e+003,0.00000e+000,0.00000e+000
-8.59944e+004,-3.54473e+002,2.46467e+000,2.46772e+000,4.62156e+000,2.14640e+000,1.69677e+000,1,5.52000e+002,-1.44800e+003,0.00000e+000,0.00000e+000
-8.60023e+004,-3.54553e+002,2.46588e+000,2.44601e+000,4.62832e+000,2.14723e+000,1.69739e+000,1,5.56000e+002,-1.44400e+003,0.00000e+000,0.00000e+000
-8.60102e+004,-3.54632e+002,2.46708e+000,2.42430e+000,4.63508e+000,2.14806e+000,1.69800e+000,1,5.60000e+002,-1.44000e+003,0.00000e+000,0.00000e+000
-8.60149e+004,-3.54715e+002,2.46901e+000,2.40543e+000,4.64506e+000,2.15001e+000,1.69886e+000,1,5.64000e+002,-1.43600e+003,0.00000e+000,0.00000e+000
-8.60196e+004,-3.54798e+002,2.47093e+000,2.38655e+000,4.65504e+000,2.15196e+000,1.69972e+000,1,5.68000e+002,-1.43200e+003,0.00000e+000,0.00000e+000
-8.60243e+004,-3.54881e+002,2.47285e+000,2.36768e+000,4.66501e+000,2.15390e+000,1.70059e+000,1,5.72000e+002,-1.42800e+003,0.00000e+000,0.00000e+000
-8.60290e+004,-3.54964e+002,2.47477e+000,2.34880e+000,4.67498e+000,2.15585e+000,1.70145e+000,1,5.76000e+002,-1.42400e+003,0.00000e+000,0.00000e+000
-8.60337e+004,-3.55047e+002,2.47670e+000,2.32993e+000,4.68496e+000,2.15780e+000,1.70231e+000,1,5.80000e+002,-1.42000e+003,0.00000e+000,0.00000e+000
-8.60384e+004,-3.55130e+002,2.47862e+000,2.31105e+000,4.69493e+000,2.15974e+000,1.70317e+000,1,5.84000e+002,-1.41600e+003,0.00000e+000,0.00000e+000
-8.60431e+004,-3.55213e+002,2.48054e+000,2.29218e+000,4.70491e+000,2.16169e+000,1.70404e+000,1,5.88000e+002,-1.41200e+003,0.00000e+000,0.00000e+000
