"p","U:0","U:1","U:2","k","nut","omega","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.40811e+005,-2.76284e+002,4.27107e+001,5.85822e+001,7.98733e-001,9.39750e-002,4.64654e+000,1,4.80000e+001,-1.95200e+003,0.00000e+000,0.00000e+000
-1.40106e+005,-2.70974e+002,4.62699e+001,6.34641e+001,8.64461e-001,1.00973e-001,4.95042e+000,1,5.20000e+001,-1.94800e+003,0.00000e+000,0.00000e+000
-1.39401e+005,-2.65664e+002,4.98291e+001,6.83459e+001,9.30189e-001,1.07971e-001,5.25430e+000,1,5.60000e+001,-1.94400e+003,0.00000e+000,0.00000e+000
-1.38696e+005,-2.60355e+002,5.33883e+001,7.32278e+001,9.95917e-001,1.14969e-001,5.55818e+000,1,6.00000e+001,-1.94000e+003,0.00000e+000,0.00000e+000
-1.37991e+005,-2.55045e+002,5.69476e+001,7.81096e+001,1.06164e+000,1.21967e-001,5.86206e+000,1,6.40000e+001,-1.93600e+003,0.00000e+000,0.00000e+000
-1.37286e+005,-2.49735e+002,6.05068e+001,8.29915e+001,1.12737e+000,1.28965e-001,6.16594e+000,1,6.80000e+001,-1.93200e+003,0.00000e+000,0.00000e+000
-1.36581e+005,-2.44426e+002,6.40660e+001,8.78734e+001,1.19310e+000,1.35963e-001,6.46982e+000,1,7.20000e+001,-1.92800e+003,0.00000e+000,0.00000e+000
-1.35876e+005,-2.39116e+002,6.76252e+001,9.27552e+001,1.25883e+000,1.42960e-001,6.77370e+000,1,7.60000e+001,-1.92400e+003,0.00000e+000,0.00000e+000
-1.35171e+005,-2.33806e+002,7.11845e+001,9.76371e+001,1.32456e+000,1.49958e-001,7.07758e+000,1,8.00000e+001,-1.92000e+003,0.00000e+000,0.00000e+000
-1.34362e+005,-2.31023e+002,6.80461e+001,9.16829e+001,1.33770e+000,1.50490e-001,7.14924e+000,1,8.40000e+001,-1.91600e+003,0.00000e+000,0.00000e+000
-1.33554e+005,-2.28240e+002,6.49076e+001,8.57287e+001,1.35084e+000,1.51022e-001,7.22091e+000,1,8.80000e+001,-1.91200e+003,0.00000e+000,0.00000e+000
-1.32745e+005,-2.25457e+002,6.17692e+001,7.97746e+001,1.36399e+000,1.51554e-001,7.29257e+000,1,9.20000e+001,-1.90800e+003,0.00000e+000,0.00000e+000
-1.31936e+005,-2.22674e+002,5.86308e+001,7.38204e+001,1.37713e+000,1.52086e-001,7.36424e+000,1,9.60000e+001,-1.90400e+003,0.00000e+000,0.00000e+000
-1.31127e+005,-2.19891e+002,5.54924e+001,6.78663e+001,1.39027e+000,1.52618e-001,7.43591e+000,1,1.00000e+002,-1.90000e+003,0.00000e+000,0.00000e+000
-1.30318e+005,-2.17107e+002,5.23540e+001,6.19121e+001,1.40342e+000,1.53149e-001,7.50757e+000,1,1.04000e+002,-1.89600e+003,0.00000e+000,0.00000e+000
-1.29509e+005,-2.14324e+002,4.92156e+001,5.59580e+001,1.41656e+000,1.53681e-001,7.57924e+000,1,1.08000e+002,-1.89200e+003,0.00000e+000,0.00000e+000
-1.28701e+005,-2.11541e+002,4.60771e+001,5.00038e+001,1.42971e+000,1.54213e-001,7.65091e+000,1,1.12000e+002,-1.88800e+003,0.00000e+000,0.00000e+000
-1.27892e+005,-2.08758e+002,4.29387e+001,4.40496e+001,1.44285e+000,1.54745e-001,7.72257e+000,1,1.16000e+002,-1.88400e+003,0.00000e+000,0.00000e+000
-1.27083e+005,-2.05975e+002,3.98003e+001,3.80955e+001,1.45599e+000,1.55277e-001,7.79424e+000,1,1.20000e+002,-1.88000e+003,0.00000e+000,0.00000e+000
-1.26274e+005,-2.03192e+002,3.66619e+001,3.21413e+001,1.46914e+000,1.55809e-001,7.86590e+000,1,1.24000e+002,-1.87600e+003,0.00000e+000,0.00000e+000
-1.25465e+005,-2.00409e+002,3.35235e+001,2.61872e+001,1.48228e+000,1.56340e-001,7.93757e+000,1,1.28000e+002,-1.87200e+003,0.00000e+000,0.00000e+000
-1.24656e+005,-1.97625e+002,3.03851e+001,2.02330e+001,1.49542e+000,1.56872e-001,8.00924e+000,1,1.32000e+002,-1.86800e+003,0.00000e+000,0.00000e+000
-1.23848e+005,-1.94842e+002,2.72467e+001,1.42789e+001,1.50857e+000,1.57404e-001,8.08090e+000,1,1.36000e+002,-1.86400e+003,0.00000e+000,0.00000e+000
-1.23039e+005,-1.92059e+002,2.41082e+001,8.32470e+000,1.52171e+000,1.57936e-001,8.15257e+000,1,1.40000e+002,-1.86000e+003,0.00000e+000,0.00000e+000
-1.22230e+005,-1.89276e+002,2.09698e+001,2.37054e+000,1.53486e+000,1.58468e-001,8.22424e+000,1,1.44000e+002,-1.85600e+003,0.00000e+000,0.00000e+000
-1.21421e+005,-1.86493e+002,1.78314e+001,-3.58362e+000,1.54800e+000,1.59000e-001,8.29590e+000,1,1.48000e+002,-1.85200e+003,0.00000e+000,0.00000e+000
-1.20612e+005,-1.83710e+002,1.46930e+001,-9.53778e+000,1.56114e+000,1.59531e-001,8.36757e+000,1,1.52000e+002,-1.84800e+003,0.00000e+000,0.00000e+000
-1.19803e+005,-1.80927e+002,1.15546e+001,-1.54919e+001,1.57429e+000,1.60063e-001,8.43923e+000,1,1.56000e+002,-1.84400e+003,0.00000e+000,0.00000e+000
-1.18995e+005,-1.78143e+002,8.41616e+000,-2.14461e+001,1.58743e+000,1.60595e-001,8.51090e+000,1,1.60000e+002,-1.84000e+003,0.00000e+000,0.00000e+000
-1.18796e+005,-1.79679e+002,7.11988e+000,-2.25180e+001,1.57042e+000,1.59747e-001,8.47703e+000,1,1.64000e+002,-1.83600e+003,0.00000e+000,0.00000e+000
-1.18597e+005,-1.81215e+002,5.82361e+000,-2.35899e+001,1.55341e+000,1.58900e-001,8.44316e+000,1,1.68000e+002,-1.83200e+003,0.00000e+000,0.00000e+000
-1.18399e+005,-1.82751e+002,4.52733e+000,-2.46618e+001,1.53640e+000,1.58052e-001,8.40929e+000,1,1.72000e+002,-1.82800e+003,0.00000e+000,0.00000e+000
-1.18200e+005,-1.84287e+002,3.23106e+000,-2.57336e+001,1.51939e+000,1.57204e-001,8.37542e+000,1,1.76000e+002,-1.82400e+003,0.00000e+000,0.00000e+000
-1.18001e+005,-1.85823e+002,1.93478e+000,-2.68055e+001,1.50239e+000,1.56356e-001,8.34155e+000,1,1.80000e+002,-1.82000e+003,0.00000e+000,0.00000e+000
-1.17803e+005,-1.87359e+002,6.38508e-001,-2.78774e+001,1.48538e+000,1.55508e-001,8.30768e+000,1,1.84000e+002,-1.81600e+003,0.00000e+000,0.00000e+000
-1.17604e+005,-1.88895e+002,-6.57767e-001,-2.89493e+001,1.46837e+000,1.54661e-001,8.27380e+000,1,1.88000e+002,-1.81200e+003,0.00000e+000,0.00000e+000
-1.17406e+005,-1.90431e+002,-1.95404e+000,-3.00212e+001,1.45136e+000,1.53813e-001,8.23993e+000,1,1.92000e+002,-1.80800e+003,0.00000e+000,0.00000e+000
-1.17207e+005,-1.91967e+002,-3.25032e+000,-3.10931e+001,1.43435e+000,1.52965e-001,8.20606e+000,1,1.96000e+002,-1.80400e+003,0.00000e+000,0.00000e+000
-1.17008e+005,-1.93503e+002,-4.54659e+000,-3.21650e+001,1.41734e+000,1.52117e-001,8.17219e+000,1,2.00000e+002,-1.80000e+003,0.00000e+000,0.00000e+000
-1.16810e+005,-1.95039e+002,-5.84287e+000,-3.32368e+001,1.40033e+000,1.51269e-001,8.13832e+000,1,2.04000e+002,-1.79600e+003,0.00000e+000,0.00000e+000
-1.16611e+005,-1.96575e+002,-7.13914e+000,-3.43087e+001,1.38332e+000,1.50422e-001,8.10445e+000,1,2.08000e+002,-1.79200e+003,0.00000e+000,0.00000e+000
-1.16413e+005,-1.98111e+002,-8.43542e+000,-3.53806e+001,1.36631e+000,1.49574e-001,8.07058e+000,1,2.12000e+002,-1.78800e+003,0.00000e+000,0.00000e+000
-1.16214e+005,-1.99646e+002,-9.73169e+000,-3.64525e+001,1.34930e+000,1.48726e-001,8.03671e+000,1,2.16000e+002,-1.78400e+003,0.00000e+000,0.00000e+000
-1.16015e+005,-2.01182e+002,-1.10280e+001,-3.75244e+001,1.33230e+000,1.47878e-001,8.00284e+000,1,2.20000e+002,-1.78000e+003,0.00000e+000,0.00000e+000
-1.15817e+005,-2.02718e+002,-1.23242e+001,-3.85963e+001,1.31529e+000,1.47030e-001,7.96897e+000,1,2.24000e+002,-1.77600e+003,0.00000e+000,0.00000e+000
-1.15618e+005,-2.04254e+002,-1.36205e+001,-3.96682e+001,1.29828e+000,1.46183e-001,7.93510e+000,1,2.28000e+002,-1.77200e+003,0.00000e+000,0.00000e+000
-1.15420e+005,-2.05790e+002,-1.49168e+001,-4.07400e+001,1.28127e+000,1.45335e-001,7.90123e+000,1,2.32000e+002,-1.76800e+003,0.00000e+000,0.00000e+000
-1.15221e+005,-2.07326e+002,-1.62131e+001,-4.18119e+001,1.26426e+000,1.44487e-001,7.86735e+000,1,2.36000e+002,-1.76400e+003,0.00000e+000,0.00000e+000
-1.15022e+005,-2.08862e+002,-1.75093e+001,-4.28838e+001,1.24725e+000,1.43639e-001,7.83348e+000,1,2.40000e+002,-1.76000e+003,0.00000e+000,0.00000e+000
-1.14948e+005,-2.09660e+002,-1.73567e+001,-4.24961e+001,1.22599e+000,1.43222e-001,7.72044e+000,1,2.44000e+002,-1.75600e+003,0.00000e+000,0.00000e+000
-1.14874e+005,-2.10459e+002,-1.72040e+001,-4.21085e+001,1.20473e+000,1.42804e-001,7.60740e+000,1,2.48000e+002,-1.75200e+003,0.00000e+000,0.00000e+000
-1.14801e+005,-2.11257e+002,-1.70513e+001,-4.17208e+001,1.18347e+000,1.42387e-001,7.49436e+000,1,2.52000e+002,-1.74800e+003,0.00000e+000,0.00000e+000
-1.14727e+005,-2.12055e+002,-1.68986e+001,-4.13331e+001,1.16220e+000,1.41970e-001,7.38132e+000,1,2.56000e+002,-1.74400e+003,0.00000e+000,0.00000e+000
-1.14653e+005,-2.12854e+002,-1.67459e+001,-4.09455e+001,1.14094e+000,1.41552e-001,7.26828e+000,1,2.60000e+002,-1.74000e+003,0.00000e+000,0.00000e+000
-1.14579e+005,-2.13652e+002,-1.65932e+001,-4.05578e+001,1.11968e+000,1.41135e-001,7.15524e+000,1,2.64000e+002,-1.73600e+003,0.00000e+000,0.00000e+000
-1.14505e+005,-2.14450e+002,-1.64406e+001,-4.01701e+001,1.09842e+000,1.40717e-001,7.04220e+000,1,2.68000e+002,-1.73200e+003,0.00000e+000,0.00000e+000
-1.14431e+005,-2.15249e+002,-1.62879e+001,-3.97825e+001,1.07716e+000,1.40300e-001,6.92916e+000,1,2.72000e+002,-1.72800e+003,0.00000e+000,0.00000e+000
-1.14357e+005,-2.16047e+002,-1.61352e+001,-3.93948e+001,1.05590e+000,1.39882e-001,6.81612e+000,1,2.76000e+002,-1.72400e+003,0.00000e+000,0.00000e+000
-1.14283e+005,-2.16845e+002,-1.59825e+001,-3.90071e+001,1.03464e+000,1.39465e-001,6.70308e+000,1,2.80000e+002,-1.72000e+003,0.00000e+000,0.00000e+000
-1.14209e+005,-2.17644e+002,-1.58298e+001,-3.86194e+001,1.01337e+000,1.39047e-001,6.59004e+000,1,2.84000e+002,-1.71600e+003,0.00000e+000,0.00000e+000
-1.14135e+005,-2.18442e+002,-1.56771e+001,-3.82318e+001,9.92113e-001,1.38630e-001,6.47700e+000,1,2.88000e+002,-1.71200e+003,0.00000e+000,0.00000e+000
-1.14061e+005,-2.19240e+002,-1.55245e+001,-3.78441e+001,9.70851e-001,1.38213e-001,6.36396e+000,1,2.92000e+002,-1.70800e+003,0.00000e+000,0.00000e+000
-1.13987e+005,-2.20039e+002,-1.53718e+001,-3.74564e+001,9.49590e-001,1.37795e-001,6.25091e+000,1,2.96000e+002,-1.70400e+003,0.00000e+000,0.00000e+000
-1.13914e+005,-2.20837e+002,-1.52191e+001,-3.70688e+001,9.28328e-001,1.37378e-001,6.13787e+000,1,3.00000e+002,-1.70000e+003,0.00000e+000,0.00000e+000
-1.13840e+005,-2.21635e+002,-1.50664e+001,-3.66811e+001,9.07067e-001,1.36960e-001,6.02483e+000,1,3.04000e+002,-1.69600e+003,0.00000e+000,0.00000e+000
-1.13766e+005,-2.22434e+002,-1.49137e+001,-3.62934e+001,8.85806e-001,1.36543e-001,5.91179e+000,1,3.08000e+002,-1.69200e+003,0.00000e+000,0.00000e+000
-1.13692e+005,-2.23232e+002,-1.47610e+001,-3.59058e+001,8.64544e-001,1.36125e-001,5.79875e+000,1,3.12000e+002,-1.68800e+003,0.00000e+000,0.00000e+000
-1.13618e+005,-2.24030e+002,-1.46084e+001,-3.55181e+001,8.43283e-001,1.35708e-001,5.68571e+000,1,3.16000e+002,-1.68400e+003,0.00000e+000,0.00000e+000
-1.13544e+005,-2.24829e+002,-1.44557e+001,-3.51304e+001,8.22021e-001,1.35291e-001,5.57267e+000,1,3.20000e+002,-1.68000e+003,0.00000e+000,0.00000e+000
-1.13571e+005,-2.24643e+002,-1.41128e+001,-3.41933e+001,8.05979e-001,1.34766e-001,5.49064e+000,1,3.24000e+002,-1.67600e+003,0.00000e+000,0.00000e+000
-1.13598e+005,-2.24457e+002,-1.37698e+001,-3.32561e+001,7.89936e-001,1.34242e-001,5.40862e+000,1,3.28000e+002,-1.67200e+003,0.00000e+000,0.00000e+000
-1.13625e+005,-2.24272e+002,-1.34269e+001,-3.23190e+001,7.73894e-001,1.33718e-001,5.32659e+000,1,3.32000e+002,-1.66800e+003,0.00000e+000,0.00000e+000
-1.13652e+005,-2.24086e+002,-1.30840e+001,-3.13819e+001,7.57852e-001,1.33194e-001,5.24456e+000,1,3.36000e+002,-1.66400e+003,0.00000e+000,0.00000e+000
-1.13679e+005,-2.23900e+002,-1.27411e+001,-3.04447e+001,7.41809e-001,1.32670e-001,5.16253e+000,1,3.40000e+002,-1.66000e+003,0.00000e+000,0.00000e+000
-1.13706e+005,-2.23715e+002,-1.23982e+001,-2.95076e+001,7.25767e-001,1.32145e-001,5.08051e+000,1,3.44000e+002,-1.65600e+003,0.00000e+000,0.00000e+000
-1.13733e+005,-2.23529e+002,-1.20553e+001,-2.85704e+001,7.09725e-001,1.31621e-001,4.99848e+000,1,3.48000e+002,-1.65200e+003,0.00000e+000,0.00000e+000
-1.13760e+005,-2.23343e+002,-1.17124e+001,-2.76333e+001,6.93682e-001,1.31097e-001,4.91645e+000,1,3.52000e+002,-1.64800e+003,0.00000e+000,0.00000e+000
-1.13787e+005,-2.23158e+002,-1.13695e+001,-2.66962e+001,6.77640e-001,1.30573e-001,4.83442e+000,1,3.56000e+002,-1.64400e+003,0.00000e+000,0.00000e+000
-1.13814e+005,-2.22972e+002,-1.10265e+001,-2.57590e+001,6.61597e-001,1.30049e-001,4.75240e+000,1,3.60000e+002,-1.64000e+003,0.00000e+000,0.00000e+000
-1.13841e+005,-2.22786e+002,-1.06836e+001,-2.48219e+001,6.45555e-001,1.29525e-001,4.67037e+000,1,3.64000e+002,-1.63600e+003,0.00000e+000,0.00000e+000
-1.13868e+005,-2.22601e+002,-1.03407e+001,-2.38847e+001,6.29513e-001,1.29000e-001,4.58834e+000,1,3.68000e+002,-1.63200e+003,0.00000e+000,0.00000e+000
-1.13895e+005,-2.22415e+002,-9.99781e+000,-2.29476e+001,6.13470e-001,1.28476e-001,4.50631e+000,1,3.72000e+002,-1.62800e+003,0.00000e+000,0.00000e+000
-1.13922e+005,-2.22230e+002,-9.65489e+000,-2.20105e+001,5.97428e-001,1.27952e-001,4.42429e+000,1,3.76000e+002,-1.62400e+003,0.00000e+000,0.00000e+000
-1.13949e+005,-2.22044e+002,-9.31198e+000,-2.10733e+001,5.81386e-001,1.27428e-001,4.34226e+000,1,3.80000e+002,-1.62000e+003,0.00000e+000,0.00000e+000
-1.13976e+005,-2.21858e+002,-8.96907e+000,-2.01362e+001,5.65343e-001,1.26904e-001,4.26023e+000,1,3.84000e+002,-1.61600e+003,0.00000e+000,0.00000e+000
-1.14003e+005,-2.21673e+002,-8.62615e+000,-1.91990e+001,5.49301e-001,1.26379e-001,4.17820e+000,1,3.88000e+002,-1.61200e+003,0.00000e+000,0.00000e+000
-1.14030e+005,-2.21487e+002,-8.28324e+000,-1.82619e+001,5.33258e-001,1.25855e-001,4.09618e+000,1,3.92000e+002,-1.60800e+003,0.00000e+000,0.00000e+000
-1.14057e+005,-2.21301e+002,-7.94033e+000,-1.73248e+001,5.17216e-001,1.25331e-001,4.01415e+000,1,3.96000e+002,-1.60400e+003,0.00000e+000,0.00000e+000
-1.14084e+005,-2.21116e+002,-7.59742e+000,-1.63876e+001,5.01174e-001,1.24807e-001,3.93212e+000,1,4.00000e+002,-1.60000e+003,0.00000e+000,0.00000e+000
-1.14098e+005,-2.21452e+002,-7.37131e+000,-1.59330e+001,4.96865e-001,1.24471e-001,3.90907e+000,1,4.04000e+002,-1.59600e+003,0.00000e+000,0.00000e+000
-1.14112e+005,-2.21788e+002,-7.14521e+000,-1.54783e+001,4.92556e-001,1.24135e-001,3.88601e+000,1,4.08000e+002,-1.59200e+003,0.00000e+000,0.00000e+000
-1.14126e+005,-2.22124e+002,-6.91910e+000,-1.50237e+001,4.88248e-001,1.23799e-001,3.86296e+000,1,4.12000e+002,-1.58800e+003,0.00000e+000,0.00000e+000
-1.14140e+005,-2.22460e+002,-6.69300e+000,-1.45691e+001,4.83939e-001,1.23463e-001,3.83990e+000,1,4.16000e+002,-1.58400e+003,0.00000e+000,0.00000e+000
-1.14154e+005,-2.22796e+002,-6.46689e+000,-1.41144e+001,4.79630e-001,1.23127e-001,3.81685e+000,1,4.20000e+002,-1.58000e+003,0.00000e+000,0.00000e+000
-1.14168e+005,-2.23132e+002,-6.24079e+000,-1.36598e+001,4.75322e-001,1.22791e-001,3.79380e+000,1,4.24000e+002,-1.57600e+003,0.00000e+000,0.00000e+000
-1.14182e+005,-2.23469e+002,-6.01468e+000,-1.32051e+001,4.71013e-001,1.22455e-001,3.77074e+000,1,4.28000e+002,-1.57200e+003,0.00000e+000,0.00000e+000
-1.14196e+005,-2.23805e+002,-5.78858e+000,-1.27505e+001,4.66704e-001,1.22120e-001,3.74769e+000,1,4.32000e+002,-1.56800e+003,0.00000e+000,0.00000e+000
-1.14210e+005,-2.24141e+002,-5.56248e+000,-1.22959e+001,4.62396e-001,1.21784e-001,3.72463e+000,1,4.36000e+002,-1.56400e+003,0.00000e+000,0.00000e+000
-1.14224e+005,-2.24477e+002,-5.33637e+000,-1.18412e+001,4.58087e-001,1.21448e-001,3.70158e+000,1,4.40000e+002,-1.56000e+003,0.00000e+000,0.00000e+000
-1.14237e+005,-2.24813e+002,-5.11027e+000,-1.13866e+001,4.53778e-001,1.21112e-001,3.67853e+000,1,4.44000e+002,-1.55600e+003,0.00000e+000,0.00000e+000
-1.14251e+005,-2.25149e+002,-4.88416e+000,-1.09320e+001,4.49470e-001,1.20776e-001,3.65547e+000,1,4.48000e+002,-1.55200e+003,0.00000e+000,0.00000e+000
-1.14265e+005,-2.25486e+002,-4.65806e+000,-1.04773e+001,4.45161e-001,1.20440e-001,3.63242e+000,1,4.52000e+002,-1.54800e+003,0.00000e+000,0.00000e+000
-1.14279e+005,-2.25822e+002,-4.43195e+000,-1.00227e+001,4.40852e-001,1.20104e-001,3.60936e+000,1,4.56000e+002,-1.54400e+003,0.00000e+000,0.00000e+000
-1.14293e+005,-2.26158e+002,-4.20585e+000,-9.56804e+000,4.36544e-001,1.19768e-001,3.58631e+000,1,4.60000e+002,-1.54000e+003,0.00000e+000,0.00000e+000
-1.14307e+005,-2.26494e+002,-3.97974e+000,-9.11340e+000,4.32235e-001,1.19432e-001,3.56326e+000,1,4.64000e+002,-1.53600e+003,0.00000e+000,0.00000e+000
-1.14321e+005,-2.26830e+002,-3.75364e+000,-8.65876e+000,4.27926e-001,1.19096e-001,3.54020e+000,1,4.68000e+002,-1.53200e+003,0.00000e+000,0.00000e+000
-1.14335e+005,-2.27166e+002,-3.52753e+000,-8.20412e+000,4.23618e-001,1.18760e-001,3.51715e+000,1,4.72000e+002,-1.52800e+003,0.00000e+000,0.00000e+000
-1.14349e+005,-2.27502e+002,-3.30143e+000,-7.74948e+000,4.19309e-001,1.18424e-001,3.49409e+000,1,4.76000e+002,-1.52400e+003,0.00000e+000,0.00000e+000
-1.14363e+005,-2.27839e+002,-3.07533e+000,-7.29484e+000,4.15000e-001,1.18088e-001,3.47104e+000,1,4.80000e+002,-1.52000e+003,0.00000e+000,0.00000e+000
-1.14374e+005,-2.28124e+002,-2.96651e+000,-7.10318e+000,4.14132e-001,1.17836e-001,3.47132e+000,1,4.84000e+002,-1.51600e+003,0.00000e+000,0.00000e+000
-1.14384e+005,-2.28410e+002,-2.85769e+000,-6.91153e+000,4.13264e-001,1.17583e-001,3.47160e+000,1,4.88000e+002,-1.51200e+003,0.00000e+000,0.00000e+000
-1.14394e+005,-2.28695e+002,-2.74887e+000,-6.71987e+000,4.12395e-001,1.17330e-001,3.47187e+000,1,4.92000e+002,-1.50800e+003,0.00000e+000,0.00000e+000
-1.14405e+005,-2.28981e+002,-2.64005e+000,-6.52822e+000,4.11527e-001,1.17077e-001,3.47215e+000,1,4.96000e+002,-1.50400e+003,0.00000e+000,0.00000e+000
-1.14415e+005,-2.29266e+002,-2.53123e+000,-6.33656e+000,4.10659e-001,1.16825e-001,3.47243e+000,1,5.00000e+002,-1.50000e+003,0.00000e+000,0.00000e+000
-1.14426e+005,-2.29552e+002,-2.42241e+000,-6.14491e+000,4.09790e-001,1.16572e-001,3.47271e+000,1,5.04000e+002,-1.49600e+003,0.00000e+000,0.00000e+000
-1.14436e+005,-2.29837e+002,-2.31359e+000,-5.95325e+000,4.08922e-001,1.16319e-001,3.47299e+000,1,5.08000e+002,-1.49200e+003,0.00000e+000,0.00000e+000
-1.14447e+005,-2.30123e+002,-2.20477e+000,-5.76160e+000,4.08053e-001,1.16066e-001,3.47327e+000,1,5.12000e+002,-1.48800e+003,0.00000e+000,0.00000e+000
-1.14457e+005,-2.30408e+002,-2.09595e+000,-5.56994e+000,4.07185e-001,1.15813e-001,3.47354e+000,1,5.16000e+002,-1.48400e+003,0.00000e+000,0.00000e+000
-1.14468e+005,-2.30694e+002,-1.98713e+000,-5.37829e+000,4.06317e-001,1.15561e-001,3.47382e+000,1,5.20000e+002,-1.48000e+003,0.00000e+000,0.00000e+000
-1.14478e+005,-2.30980e+002,-1.87831e+000,-5.18663e+000,4.05448e-001,1.15308e-001,3.47410e+000,1,5.24000e+002,-1.47600e+003,0.00000e+000,0.00000e+000
-1.14489e+005,-2.31265e+002,-1.76949e+000,-4.99498e+000,4.04580e-001,1.15055e-001,3.47438e+000,1,5.28000e+002,-1.47200e+003,0.00000e+000,0.00000e+000
-1.14499e+005,-2.31551e+002,-1.66067e+000,-4.80332e+000,4.03712e-001,1.14802e-001,3.47466e+000,1,5.32000e+002,-1.46800e+003,0.00000e+000,0.00000e+000
-1.14510e+005,-2.31836e+002,-1.55185e+000,-4.61167e+000,4.02843e-001,1.14549e-001,3.47494e+000,1,5.36000e+002,-1.46400e+003,0.00000e+000,0.00000e+000
-1.14520e+005,-2.32122e+002,-1.44304e+000,-4.42001e+000,4.01975e-001,1.14297e-001,3.47521e+000,1,5.40000e+002,-1.46000e+003,0.00000e+000,0.00000e+000
-1.14531e+005,-2.32407e+002,-1.33422e+000,-4.22836e+000,4.01106e-001,1.14044e-001,3.47549e+000,1,5.44000e+002,-1.45600e+003,0.00000e+000,0.00000e+000
-1.14541e+005,-2.32693e+002,-1.22540e+000,-4.03670e+000,4.00238e-001,1.13791e-001,3.47577e+000,1,5.48000e+002,-1.45200e+003,0.00000e+000,0.00000e+000
-1.14552e+005,-2.32978e+002,-1.11658e+000,-3.84505e+000,3.99370e-001,1.13538e-001,3.47605e+000,1,5.52000e+002,-1.44800e+003,0.00000e+000,0.00000e+000
-1.14562e+005,-2.33264e+002,-1.00776e+000,-3.65339e+000,3.98501e-001,1.13286e-001,3.47633e+000,1,5.56000e+002,-1.44400e+003,0.00000e+000,0.00000e+000
-1.14573e+005,-2.33549e+002,-8.98939e-001,-3.46174e+000,3.97633e-001,1.13033e-001,3.47660e+000,1,5.60000e+002,-1.44000e+003,0.00000e+000,0.00000e+000
-1.14577e+005,-2.33739e+002,-8.49509e-001,-3.38032e+000,3.97341e-001,1.13006e-001,3.47536e+000,1,5.64000e+002,-1.43600e+003,0.00000e+000,0.00000e+000
-1.14581e+005,-2.33929e+002,-8.00079e-001,-3.29889e+000,3.97048e-001,1.12979e-001,3.47412e+000,1,5.68000e+002,-1.43200e+003,0.00000e+000,0.00000e+000
-1.14585e+005,-2.34119e+002,-7.50649e-001,-3.21747e+000,3.96756e-001,1.12953e-001,3.47288e+000,1,5.72000e+002,-1.42800e+003,0.00000e+000,0.00000e+000
-1.14589e+005,-2.34309e+002,-7.01219e-001,-3.13605e+000,3.96463e-001,1.12926e-001,3.47163e+000,1,5.76000e+002,-1.42400e+003,0.00000e+000,0.00000e+000
-1.14593e+005,-2.34499e+002,-6.51789e-001,-3.05463e+000,3.96171e-001,1.12899e-001,3.47039e+000,1,5.80000e+002,-1.42000e+003,0.00000e+000,0.00000e+000
-1.14597e+005,-2.34689e+002,-6.02359e-001,-2.97321e+000,3.95879e-001,1.12873e-001,3.46915e+000,1,5.84000e+002,-1.41600e+003,0.00000e+000,0.00000e+000
