"p","U:0","U:1","U:2","k","nut","omega","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-8.30202e+004,-3.67913e+002,-3.22313e+000,-5.66549e-001,2.46147e+001,9.29862e+000,1.99313e+000,1,1.92000e+002,-1.80800e+003,0.00000e+000,0.00000e+000
-8.31254e+004,-3.67519e+002,-2.89860e+000,-6.28145e-002,2.45378e+001,9.24797e+000,1.99018e+000,1,1.96000e+002,-1.80400e+003,0.00000e+000,0.00000e+000
-8.32305e+004,-3.67126e+002,-2.57407e+000,4.40920e-001,2.44609e+001,9.19732e+000,1.98722e+000,1,2.00000e+002,-1.80000e+003,0.00000e+000,0.00000e+000
-8.33357e+004,-3.66733e+002,-2.24953e+000,9.44655e-001,2.43840e+001,9.14667e+000,1.98426e+000,1,2.04000e+002,-1.79600e+003,0.00000e+000,0.00000e+000
-8.34409e+004,-3.66340e+002,-1.92500e+000,1.44839e+000,2.43070e+001,9.09602e+000,1.98130e+000,1,2.08000e+002,-1.79200e+003,0.00000e+000,0.00000e+000
-8.35461e+004,-3.65946e+002,-1.60047e+000,1.95212e+000,2.42301e+001,9.04537e+000,1.97835e+000,1,2.12000e+002,-1.78800e+003,0.00000e+000,0.00000e+000
-8.36512e+004,-3.65553e+002,-1.27593e+000,2.45586e+000,2.41532e+001,8.99472e+000,1.97539e+000,1,2.16000e+002,-1.78400e+003,0.00000e+000,0.00000e+000
-8.37564e+004,-3.65160e+002,-9.51400e-001,2.95959e+000,2.40763e+001,8.94407e+000,1.97243e+000,1,2.20000e+002,-1.78000e+003,0.00000e+000,0.00000e+000
-8.38616e+004,-3.64767e+002,-6.26866e-001,3.46333e+000,2.39994e+001,8.89342e+000,1.96948e+000,1,2.24000e+002,-1.77600e+003,0.00000e+000,0.00000e+000
-8.39668e+004,-3.64373e+002,-3.02333e-001,3.96706e+000,2.39225e+001,8.84277e+000,1.96652e+000,1,2.28000e+002,-1.77200e+003,0.00000e+000,0.00000e+000
-8.40719e+004,-3.63980e+002,2.22007e-002,4.47080e+000,2.38456e+001,8.79212e+000,1.96356e+000,1,2.32000e+002,-1.76800e+003,0.00000e+000,0.00000e+000
-8.41771e+004,-3.63587e+002,3.46734e-001,4.97453e+000,2.37687e+001,8.74147e+000,1.96060e+000,1,2.36000e+002,-1.76400e+003,0.00000e+000,0.00000e+000
-8.42823e+004,-3.63194e+002,6.71268e-001,5.47827e+000,2.36918e+001,8.69081e+000,1.95765e+000,1,2.40000e+002,-1.76000e+003,0.00000e+000,0.00000e+000
-8.43063e+004,-3.63481e+002,5.34781e-001,5.32727e+000,2.36992e+001,8.67897e+000,1.96011e+000,1,2.44000e+002,-1.75600e+003,0.00000e+000,0.00000e+000
-8.43303e+004,-3.63768e+002,3.98294e-001,5.17628e+000,2.37066e+001,8.66712e+000,1.96257e+000,1,2.48000e+002,-1.75200e+003,0.00000e+000,0.00000e+000
-8.43544e+004,-3.64055e+002,2.61807e-001,5.02529e+000,2.37140e+001,8.65528e+000,1.96503e+000,1,2.52000e+002,-1.74800e+003,0.00000e+000,0.00000e+000
-8.43784e+004,-3.64343e+002,1.25320e-001,4.87430e+000,2.37213e+001,8.64343e+000,1.96749e+000,1,2.56000e+002,-1.74400e+003,0.00000e+000,0.00000e+000
-8.44024e+004,-3.64630e+002,-1.11669e-002,4.72330e+000,2.37287e+001,8.63159e+000,1.96995e+000,1,2.60000e+002,-1.74000e+003,0.00000e+000,0.00000e+000
-8.44265e+004,-3.64917e+002,-1.47654e-001,4.57231e+000,2.37361e+001,8.61974e+000,1.97241e+000,1,2.64000e+002,-1.73600e+003,0.00000e+000,0.00000e+000
-8.44505e+004,-3.65204e+002,-2.84141e-001,4.42132e+000,2.37435e+001,8.60790e+000,1.97487e+000,1,2.68000e+002,-1.73200e+003,0.00000e+000,0.00000e+000
-8.44745e+004,-3.65492e+002,-4.20628e-001,4.27033e+000,2.37509e+001,8.59605e+000,1.97733e+000,1,2.72000e+002,-1.72800e+003,0.00000e+000,0.00000e+000
-8.44986e+004,-3.65779e+002,-5.57114e-001,4.11933e+000,2.37583e+001,8.58420e+000,1.97979e+000,1,2.76000e+002,-1.72400e+003,0.00000e+000,0.00000e+000
-8.45226e+004,-3.66066e+002,-6.93601e-001,3.96834e+000,2.37657e+001,8.57236e+000,1.98225e+000,1,2.80000e+002,-1.72000e+003,0.00000e+000,0.00000e+000
-8.45466e+004,-3.66353e+002,-8.30088e-001,3.81735e+000,2.37731e+001,8.56051e+000,1.98471e+000,1,2.84000e+002,-1.71600e+003,0.00000e+000,0.00000e+000
-8.45707e+004,-3.66640e+002,-9.66575e-001,3.66636e+000,2.37805e+001,8.54867e+000,1.98717e+000,1,2.88000e+002,-1.71200e+003,0.00000e+000,0.00000e+000
-8.45947e+004,-3.66928e+002,-1.10306e+000,3.51537e+000,2.37878e+001,8.53682e+000,1.98963e+000,1,2.92000e+002,-1.70800e+003,0.00000e+000,0.00000e+000
-8.46188e+004,-3.67215e+002,-1.23955e+000,3.36437e+000,2.37952e+001,8.52498e+000,1.99209e+000,1,2.96000e+002,-1.70400e+003,0.00000e+000,0.00000e+000
-8.46428e+004,-3.67502e+002,-1.37604e+000,3.21338e+000,2.38026e+001,8.51313e+000,1.99455e+000,1,3.00000e+002,-1.70000e+003,0.00000e+000,0.00000e+000
-8.46668e+004,-3.67789e+002,-1.51252e+000,3.06239e+000,2.38100e+001,8.50129e+000,1.99701e+000,1,3.04000e+002,-1.69600e+003,0.00000e+000,0.00000e+000
-8.46909e+004,-3.68077e+002,-1.64901e+000,2.91140e+000,2.38174e+001,8.48944e+000,1.99947e+000,1,3.08000e+002,-1.69200e+003,0.00000e+000,0.00000e+000
-8.47149e+004,-3.68364e+002,-1.78550e+000,2.76040e+000,2.38248e+001,8.47759e+000,2.00193e+000,1,3.12000e+002,-1.68800e+003,0.00000e+000,0.00000e+000
-8.47389e+004,-3.68651e+002,-1.92198e+000,2.60941e+000,2.38322e+001,8.46575e+000,2.00439e+000,1,3.16000e+002,-1.68400e+003,0.00000e+000,0.00000e+000
-8.47630e+004,-3.68938e+002,-2.05847e+000,2.45842e+000,2.38396e+001,8.45390e+000,2.00685e+000,1,3.20000e+002,-1.68000e+003,0.00000e+000,0.00000e+000
-8.47800e+004,-3.68912e+002,-2.04108e+000,2.44549e+000,2.38315e+001,8.43798e+000,2.00822e+000,1,3.24000e+002,-1.67600e+003,0.00000e+000,0.00000e+000
-8.47970e+004,-3.68886e+002,-2.02368e+000,2.43256e+000,2.38235e+001,8.42206e+000,2.00960e+000,1,3.28000e+002,-1.67200e+003,0.00000e+000,0.00000e+000
-8.48140e+004,-3.68860e+002,-2.00629e+000,2.41963e+000,2.38154e+001,8.40613e+000,2.01098e+000,1,3.32000e+002,-1.66800e+003,0.00000e+000,0.00000e+000
-8.48310e+004,-3.68834e+002,-1.98890e+000,2.40670e+000,2.38073e+001,8.39021e+000,2.01235e+000,1,3.36000e+002,-1.66400e+003,0.00000e+000,0.00000e+000
-8.48480e+004,-3.68808e+002,-1.97150e+000,2.39377e+000,2.37993e+001,8.37429e+000,2.01373e+000,1,3.40000e+002,-1.66000e+003,0.00000e+000,0.00000e+000
-8.48651e+004,-3.68782e+002,-1.95411e+000,2.38084e+000,2.37912e+001,8.35836e+000,2.01510e+000,1,3.44000e+002,-1.65600e+003,0.00000e+000,0.00000e+000
-8.48821e+004,-3.68756e+002,-1.93672e+000,2.36791e+000,2.37832e+001,8.34244e+000,2.01648e+000,1,3.48000e+002,-1.65200e+003,0.00000e+000,0.00000e+000
-8.48991e+004,-3.68730e+002,-1.91932e+000,2.35498e+000,2.37751e+001,8.32652e+000,2.01786e+000,1,3.52000e+002,-1.64800e+003,0.00000e+000,0.00000e+000
-8.49161e+004,-3.68704e+002,-1.90193e+000,2.34205e+000,2.37671e+001,8.31059e+000,2.01923e+000,1,3.56000e+002,-1.64400e+003,0.00000e+000,0.00000e+000
-8.49331e+004,-3.68678e+002,-1.88453e+000,2.32912e+000,2.37590e+001,8.29467e+000,2.02061e+000,1,3.60000e+002,-1.64000e+003,0.00000e+000,0.00000e+000
-8.49501e+004,-3.68651e+002,-1.86714e+000,2.31619e+000,2.37509e+001,8.27875e+000,2.02199e+000,1,3.64000e+002,-1.63600e+003,0.00000e+000,0.00000e+000
-8.49672e+004,-3.68625e+002,-1.84975e+000,2.30326e+000,2.37429e+001,8.26282e+000,2.02336e+000,1,3.68000e+002,-1.63200e+003,0.00000e+000,0.00000e+000
-8.49842e+004,-3.68599e+002,-1.83235e+000,2.29033e+000,2.37348e+001,8.24690e+000,2.02474e+000,1,3.72000e+002,-1.62800e+003,0.00000e+000,0.00000e+000
-8.50012e+004,-3.68573e+002,-1.81496e+000,2.27740e+000,2.37268e+001,8.23098e+000,2.02612e+000,1,3.76000e+002,-1.62400e+003,0.00000e+000,0.00000e+000
-8.50182e+004,-3.68547e+002,-1.79757e+000,2.26447e+000,2.37187e+001,8.21505e+000,2.02749e+000,1,3.80000e+002,-1.62000e+003,0.00000e+000,0.00000e+000
-8.50352e+004,-3.68521e+002,-1.78017e+000,2.25154e+000,2.37107e+001,8.19913e+000,2.02887e+000,1,3.84000e+002,-1.61600e+003,0.00000e+000,0.00000e+000
-8.50522e+004,-3.68495e+002,-1.76278e+000,2.23861e+000,2.37026e+001,8.18321e+000,2.03025e+000,1,3.88000e+002,-1.61200e+003,0.00000e+000,0.00000e+000
-8.50693e+004,-3.68469e+002,-1.74539e+000,2.22568e+000,2.36945e+001,8.16728e+000,2.03162e+000,1,3.92000e+002,-1.60800e+003,0.00000e+000,0.00000e+000
-8.50863e+004,-3.68443e+002,-1.72799e+000,2.21275e+000,2.36865e+001,8.15136e+000,2.03300e+000,1,3.96000e+002,-1.60400e+003,0.00000e+000,0.00000e+000
-8.51033e+004,-3.68417e+002,-1.71060e+000,2.19982e+000,2.36784e+001,8.13544e+000,2.03437e+000,1,4.00000e+002,-1.60000e+003,0.00000e+000,0.00000e+000
-8.51092e+004,-3.68448e+002,-1.72235e+000,2.18263e+000,2.37486e+001,8.14510e+000,2.03561e+000,1,4.04000e+002,-1.59600e+003,0.00000e+000,0.00000e+000
-8.51151e+004,-3.68478e+002,-1.73410e+000,2.16545e+000,2.38187e+001,8.15477e+000,2.03684e+000,1,4.08000e+002,-1.59200e+003,0.00000e+000,0.00000e+000
-8.51209e+004,-3.68509e+002,-1.74585e+000,2.14826e+000,2.38889e+001,8.16444e+000,2.03807e+000,1,4.12000e+002,-1.58800e+003,0.00000e+000,0.00000e+000
-8.51268e+004,-3.68540e+002,-1.75760e+000,2.13107e+000,2.39590e+001,8.17411e+000,2.03930e+000,1,4.16000e+002,-1.58400e+003,0.00000e+000,0.00000e+000
-8.51327e+004,-3.68570e+002,-1.76935e+000,2.11389e+000,2.40291e+001,8.18378e+000,2.04053e+000,1,4.20000e+002,-1.58000e+003,0.00000e+000,0.00000e+000
-8.51386e+004,-3.68601e+002,-1.78110e+000,2.09670e+000,2.40993e+001,8.19345e+000,2.04177e+000,1,4.24000e+002,-1.57600e+003,0.00000e+000,0.00000e+000
-8.51445e+004,-3.68632e+002,-1.79285e+000,2.07952e+000,2.41694e+001,8.20312e+000,2.04300e+000,1,4.28000e+002,-1.57200e+003,0.00000e+000,0.00000e+000
-8.51503e+004,-3.68663e+002,-1.80460e+000,2.06233e+000,2.42396e+001,8.21279e+000,2.04423e+000,1,4.32000e+002,-1.56800e+003,0.00000e+000,0.00000e+000
-8.51562e+004,-3.68693e+002,-1.81635e+000,2.04515e+000,2.43097e+001,8.22246e+000,2.04546e+000,1,4.36000e+002,-1.56400e+003,0.00000e+000,0.00000e+000
-8.51621e+004,-3.68724e+002,-1.82810e+000,2.02796e+000,2.43798e+001,8.23212e+000,2.04669e+000,1,4.40000e+002,-1.56000e+003,0.00000e+000,0.00000e+000
-8.51680e+004,-3.68755e+002,-1.83985e+000,2.01078e+000,2.44500e+001,8.24179e+000,2.04792e+000,1,4.44000e+002,-1.55600e+003,0.00000e+000,0.00000e+000
-8.51739e+004,-3.68786e+002,-1.85160e+000,1.99359e+000,2.45201e+001,8.25146e+000,2.04916e+000,1,4.48000e+002,-1.55200e+003,0.00000e+000,0.00000e+000
-8.51798e+004,-3.68816e+002,-1.86335e+000,1.97641e+000,2.45903e+001,8.26113e+000,2.05039e+000,1,4.52000e+002,-1.54800e+003,0.00000e+000,0.00000e+000
-8.51856e+004,-3.68847e+002,-1.87510e+000,1.95922e+000,2.46604e+001,8.27080e+000,2.05162e+000,1,4.56000e+002,-1.54400e+003,0.00000e+000,0.00000e+000
-8.51915e+004,-3.68878e+002,-1.88685e+000,1.94204e+000,2.47306e+001,8.28047e+000,2.05285e+000,1,4.60000e+002,-1.54000e+003,0.00000e+000,0.00000e+000
-8.51974e+004,-3.68909e+002,-1.89860e+000,1.92485e+000,2.48007e+001,8.29014e+000,2.05408e+000,1,4.64000e+002,-1.53600e+003,0.00000e+000,0.00000e+000
-8.52033e+004,-3.68939e+002,-1.91035e+000,1.90767e+000,2.48708e+001,8.29981e+000,2.05532e+000,1,4.68000e+002,-1.53200e+003,0.00000e+000,0.00000e+000
-8.52092e+004,-3.68970e+002,-1.92210e+000,1.89048e+000,2.49410e+001,8.30948e+000,2.05655e+000,1,4.72000e+002,-1.52800e+003,0.00000e+000,0.00000e+000
-8.52150e+004,-3.69001e+002,-1.93385e+000,1.87329e+000,2.50111e+001,8.31915e+000,2.05778e+000,1,4.76000e+002,-1.52400e+003,0.00000e+000,0.00000e+000
-8.52209e+004,-3.69031e+002,-1.94560e+000,1.85611e+000,2.50813e+001,8.32881e+000,2.05901e+000,1,4.80000e+002,-1.52000e+003,0.00000e+000,0.00000e+000
-8.52239e+004,-3.69031e+002,-1.94237e+000,1.84706e+000,2.51391e+001,8.33459e+000,2.06048e+000,1,4.84000e+002,-1.51600e+003,0.00000e+000,0.00000e+000
-8.52268e+004,-3.69030e+002,-1.93914e+000,1.83802e+000,2.51969e+001,8.34035e+000,2.06195e+000,1,4.88000e+002,-1.51200e+003,0.00000e+000,0.00000e+000
-8.52297e+004,-3.69030e+002,-1.93591e+000,1.82897e+000,2.52547e+001,8.34613e+000,2.06343e+000,1,4.92000e+002,-1.50800e+003,0.00000e+000,0.00000e+000
-8.52327e+004,-3.69029e+002,-1.93268e+000,1.81993e+000,2.53125e+001,8.35190e+000,2.06490e+000,1,4.96000e+002,-1.50400e+003,0.00000e+000,0.00000e+000
-8.52356e+004,-3.69029e+002,-1.92945e+000,1.81089e+000,2.53703e+001,8.35767e+000,2.06637e+000,1,5.00000e+002,-1.50000e+003,0.00000e+000,0.00000e+000
-8.52386e+004,-3.69028e+002,-1.92621e+000,1.80184e+000,2.54281e+001,8.36344e+000,2.06784e+000,1,5.04000e+002,-1.49600e+003,0.00000e+000,0.00000e+000
-8.52415e+004,-3.69028e+002,-1.92298e+000,1.79280e+000,2.54859e+001,8.36921e+000,2.06931e+000,1,5.08000e+002,-1.49200e+003,0.00000e+000,0.00000e+000
-8.52444e+004,-3.69027e+002,-1.91975e+000,1.78375e+000,2.55437e+001,8.37498e+000,2.07078e+000,1,5.12000e+002,-1.48800e+003,0.00000e+000,0.00000e+000
-8.52474e+004,-3.69027e+002,-1.91652e+000,1.77471e+000,2.56015e+001,8.38075e+000,2.07225e+000,1,5.16000e+002,-1.48400e+003,0.00000e+000,0.00000e+000
-8.52503e+004,-3.69026e+002,-1.91329e+000,1.76566e+000,2.56593e+001,8.38652e+000,2.07372e+000,1,5.20000e+002,-1.48000e+003,0.00000e+000,0.00000e+000
-8.52533e+004,-3.69026e+002,-1.91006e+000,1.75662e+000,2.57171e+001,8.39229e+000,2.07519e+000,1,5.24000e+002,-1.47600e+003,0.00000e+000,0.00000e+000
-8.52562e+004,-3.69025e+002,-1.90683e+000,1.74757e+000,2.57749e+001,8.39806e+000,2.07666e+000,1,5.28000e+002,-1.47200e+003,0.00000e+000,0.00000e+000
-8.52591e+004,-3.69025e+002,-1.90360e+000,1.73853e+000,2.58327e+001,8.40383e+000,2.07814e+000,1,5.32000e+002,-1.46800e+003,0.00000e+000,0.00000e+000
-8.52621e+004,-3.69024e+002,-1.90037e+000,1.72948e+000,2.58905e+001,8.40960e+000,2.07961e+000,1,5.36000e+002,-1.46400e+003,0.00000e+000,0.00000e+000
-8.52650e+004,-3.69024e+002,-1.89713e+000,1.72044e+000,2.59483e+001,8.41537e+000,2.08108e+000,1,5.40000e+002,-1.46000e+003,0.00000e+000,0.00000e+000
-8.52680e+004,-3.69023e+002,-1.89390e+000,1.71139e+000,2.60061e+001,8.42114e+000,2.08255e+000,1,5.44000e+002,-1.45600e+003,0.00000e+000,0.00000e+000
-8.52709e+004,-3.69023e+002,-1.89067e+000,1.70235e+000,2.60639e+001,8.42691e+000,2.08402e+000,1,5.48000e+002,-1.45200e+003,0.00000e+000,0.00000e+000
-8.52738e+004,-3.69022e+002,-1.88744e+000,1.69330e+000,2.61218e+001,8.43268e+000,2.08549e+000,1,5.52000e+002,-1.44800e+003,0.00000e+000,0.00000e+000
-8.52768e+004,-3.69021e+002,-1.88421e+000,1.68426e+000,2.61796e+001,8.43845e+000,2.08696e+000,1,5.56000e+002,-1.44400e+003,0.00000e+000,0.00000e+000
-8.52797e+004,-3.69021e+002,-1.88098e+000,1.67521e+000,2.62374e+001,8.44422e+000,2.08843e+000,1,5.60000e+002,-1.44000e+003,0.00000e+000,0.00000e+000
-8.52803e+004,-3.69022e+002,-1.87716e+000,1.67006e+000,2.62227e+001,8.42669e+000,2.09068e+000,1,5.64000e+002,-1.43600e+003,0.00000e+000,0.00000e+000
-8.52809e+004,-3.69024e+002,-1.87334e+000,1.66491e+000,2.62081e+001,8.40917e+000,2.09294e+000,1,5.68000e+002,-1.43200e+003,0.00000e+000,0.00000e+000
-8.52815e+004,-3.69025e+002,-1.86952e+000,1.65976e+000,2.61935e+001,8.39164e+000,2.09519e+000,1,5.72000e+002,-1.42800e+003,0.00000e+000,0.00000e+000
-8.52820e+004,-3.69027e+002,-1.86571e+000,1.65461e+000,2.61788e+001,8.37411e+000,2.09744e+000,1,5.76000e+002,-1.42400e+003,0.00000e+000,0.00000e+000
-8.52826e+004,-3.69028e+002,-1.86189e+000,1.64945e+000,2.61642e+001,8.35659e+000,2.09969e+000,1,5.80000e+002,-1.42000e+003,0.00000e+000,0.00000e+000
-8.52832e+004,-3.69029e+002,-1.85807e+000,1.64430e+000,2.61496e+001,8.33906e+000,2.10194e+000,1,5.84000e+002,-1.41600e+003,0.00000e+000,0.00000e+000
-8.52838e+004,-3.69031e+002,-1.85425e+000,1.63915e+000,2.61349e+001,8.32154e+000,2.10419e+000,1,5.88000e+002,-1.41200e+003,0.00000e+000,0.00000e+000
