"p","U:0","U:1","U:2","k","nut","omega","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-8.37305e+004,-3.62530e+002,1.08033e+000,1.82548e+001,7.44655e+001,8.71583e+000,3.66045e+000,1,1.32000e+002,-1.86800e+003,0.00000e+000,0.00000e+000
-8.35857e+004,-3.62886e+002,-1.19176e+000,1.74146e+001,6.50004e+001,7.98117e+000,3.41392e+000,1,1.36000e+002,-1.86400e+003,0.00000e+000,0.00000e+000
-8.34409e+004,-3.63242e+002,-3.46386e+000,1.65743e+001,5.55353e+001,7.24650e+000,3.16740e+000,1,1.40000e+002,-1.86000e+003,0.00000e+000,0.00000e+000
-8.32961e+004,-3.63598e+002,-5.73596e+000,1.57340e+001,4.60701e+001,6.51183e+000,2.92087e+000,1,1.44000e+002,-1.85600e+003,0.00000e+000,0.00000e+000
-8.31513e+004,-3.63954e+002,-8.00805e+000,1.48938e+001,3.66050e+001,5.77716e+000,2.67434e+000,1,1.48000e+002,-1.85200e+003,0.00000e+000,0.00000e+000
-8.30065e+004,-3.64310e+002,-1.02801e+001,1.40535e+001,2.71399e+001,5.04249e+000,2.42782e+000,1,1.52000e+002,-1.84800e+003,0.00000e+000,0.00000e+000
-8.28616e+004,-3.64666e+002,-1.25522e+001,1.32133e+001,1.76748e+001,4.30782e+000,2.18129e+000,1,1.56000e+002,-1.84400e+003,0.00000e+000,0.00000e+000
-8.27168e+004,-3.65022e+002,-1.48243e+001,1.23730e+001,8.20969e+000,3.57316e+000,1.93476e+000,1,1.60000e+002,-1.84000e+003,0.00000e+000,0.00000e+000
-8.27929e+004,-3.65348e+002,-1.41016e+001,1.20884e+001,8.20575e+000,3.56761e+000,1.93404e+000,1,1.64000e+002,-1.83600e+003,0.00000e+000,0.00000e+000
-8.28690e+004,-3.65674e+002,-1.33789e+001,1.18037e+001,8.20180e+000,3.56207e+000,1.93332e+000,1,1.68000e+002,-1.83200e+003,0.00000e+000,0.00000e+000
-8.29451e+004,-3.66000e+002,-1.26561e+001,1.15191e+001,8.19786e+000,3.55653e+000,1.93260e+000,1,1.72000e+002,-1.82800e+003,0.00000e+000,0.00000e+000
-8.30212e+004,-3.66325e+002,-1.19334e+001,1.12344e+001,8.19391e+000,3.55099e+000,1.93188e+000,1,1.76000e+002,-1.82400e+003,0.00000e+000,0.00000e+000
-8.30973e+004,-3.66651e+002,-1.12107e+001,1.09498e+001,8.18997e+000,3.54545e+000,1.93116e+000,1,1.80000e+002,-1.82000e+003,0.00000e+000,0.00000e+000
-8.31734e+004,-3.66977e+002,-1.04879e+001,1.06651e+001,8.18602e+000,3.53991e+000,1.93044e+000,1,1.84000e+002,-1.81600e+003,0.00000e+000,0.00000e+000
-8.32495e+004,-3.67303e+002,-9.76517e+000,1.03805e+001,8.18208e+000,3.53436e+000,1.92972e+000,1,1.88000e+002,-1.81200e+003,0.00000e+000,0.00000e+000
-8.33256e+004,-3.67629e+002,-9.04244e+000,1.00958e+001,8.17813e+000,3.52882e+000,1.92900e+000,1,1.92000e+002,-1.80800e+003,0.00000e+000,0.00000e+000
-8.34018e+004,-3.67955e+002,-8.31970e+000,9.81115e+000,8.17419e+000,3.52328e+000,1.92827e+000,1,1.96000e+002,-1.80400e+003,0.00000e+000,0.00000e+000
-8.34779e+004,-3.68281e+002,-7.59696e+000,9.52650e+000,8.17024e+000,3.51774e+000,1.92755e+000,1,2.00000e+002,-1.80000e+003,0.00000e+000,0.00000e+000
-8.35540e+004,-3.68606e+002,-6.87422e+000,9.24184e+000,8.16630e+000,3.51220e+000,1.92683e+000,1,2.04000e+002,-1.79600e+003,0.00000e+000,0.00000e+000
-8.36301e+004,-3.68932e+002,-6.15148e+000,8.95719e+000,8.16235e+000,3.50666e+000,1.92611e+000,1,2.08000e+002,-1.79200e+003,0.00000e+000,0.00000e+000
-8.37062e+004,-3.69258e+002,-5.42874e+000,8.67254e+000,8.15841e+000,3.50111e+000,1.92539e+000,1,2.12000e+002,-1.78800e+003,0.00000e+000,0.00000e+000
-8.37823e+004,-3.69584e+002,-4.70601e+000,8.38788e+000,8.15446e+000,3.49557e+000,1.92467e+000,1,2.16000e+002,-1.78400e+003,0.00000e+000,0.00000e+000
-8.38584e+004,-3.69910e+002,-3.98327e+000,8.10323e+000,8.15052e+000,3.49003e+000,1.92395e+000,1,2.20000e+002,-1.78000e+003,0.00000e+000,0.00000e+000
-8.39345e+004,-3.70236e+002,-3.26053e+000,7.81858e+000,8.14657e+000,3.48449e+000,1.92323e+000,1,2.24000e+002,-1.77600e+003,0.00000e+000,0.00000e+000
-8.40106e+004,-3.70561e+002,-2.53779e+000,7.53392e+000,8.14263e+000,3.47895e+000,1.92251e+000,1,2.28000e+002,-1.77200e+003,0.00000e+000,0.00000e+000
-8.40867e+004,-3.70887e+002,-1.81505e+000,7.24927e+000,8.13868e+000,3.47341e+000,1.92179e+000,1,2.32000e+002,-1.76800e+003,0.00000e+000,0.00000e+000
-8.41628e+004,-3.71213e+002,-1.09232e+000,6.96462e+000,8.13474e+000,3.46786e+000,1.92107e+000,1,2.36000e+002,-1.76400e+003,0.00000e+000,0.00000e+000
-8.42389e+004,-3.71539e+002,-3.69577e-001,6.67996e+000,8.13079e+000,3.46232e+000,1.92034e+000,1,2.40000e+002,-1.76000e+003,0.00000e+000,0.00000e+000
-8.42666e+004,-3.71654e+002,-4.76365e-001,6.60698e+000,8.13903e+000,3.46188e+000,1.92103e+000,1,2.44000e+002,-1.75600e+003,0.00000e+000,0.00000e+000
-8.42943e+004,-3.71769e+002,-5.83152e-001,6.53399e+000,8.14727e+000,3.46145e+000,1.92172e+000,1,2.48000e+002,-1.75200e+003,0.00000e+000,0.00000e+000
-8.43221e+004,-3.71883e+002,-6.89939e-001,6.46101e+000,8.15550e+000,3.46101e+000,1.92241e+000,1,2.52000e+002,-1.74800e+003,0.00000e+000,0.00000e+000
-8.43498e+004,-3.71998e+002,-7.96726e-001,6.38802e+000,8.16374e+000,3.46057e+000,1.92310e+000,1,2.56000e+002,-1.74400e+003,0.00000e+000,0.00000e+000
-8.43776e+004,-3.72113e+002,-9.03513e-001,6.31504e+000,8.17198e+000,3.46013e+000,1.92379e+000,1,2.60000e+002,-1.74000e+003,0.00000e+000,0.00000e+000
-8.44053e+004,-3.72228e+002,-1.01030e+000,6.24205e+000,8.18022e+000,3.45969e+000,1.92447e+000,1,2.64000e+002,-1.73600e+003,0.00000e+000,0.00000e+000
-8.44330e+004,-3.72342e+002,-1.11709e+000,6.16907e+000,8.18845e+000,3.45926e+000,1.92516e+000,1,2.68000e+002,-1.73200e+003,0.00000e+000,0.00000e+000
-8.44608e+004,-3.72457e+002,-1.22388e+000,6.09608e+000,8.19669e+000,3.45882e+000,1.92585e+000,1,2.72000e+002,-1.72800e+003,0.00000e+000,0.00000e+000
-8.44885e+004,-3.72572e+002,-1.33066e+000,6.02310e+000,8.20493e+000,3.45838e+000,1.92654e+000,1,2.76000e+002,-1.72400e+003,0.00000e+000,0.00000e+000
-8.45162e+004,-3.72687e+002,-1.43745e+000,5.95011e+000,8.21316e+000,3.45794e+000,1.92723e+000,1,2.80000e+002,-1.72000e+003,0.00000e+000,0.00000e+000
-8.45440e+004,-3.72802e+002,-1.54424e+000,5.87713e+000,8.22140e+000,3.45750e+000,1.92792e+000,1,2.84000e+002,-1.71600e+003,0.00000e+000,0.00000e+000
-8.45717e+004,-3.72916e+002,-1.65102e+000,5.80414e+000,8.22964e+000,3.45707e+000,1.92860e+000,1,2.88000e+002,-1.71200e+003,0.00000e+000,0.00000e+000
-8.45995e+004,-3.73031e+002,-1.75781e+000,5.73116e+000,8.23787e+000,3.45663e+000,1.92929e+000,1,2.92000e+002,-1.70800e+003,0.00000e+000,0.00000e+000
-8.46272e+004,-3.73146e+002,-1.86460e+000,5.65817e+000,8.24611e+000,3.45619e+000,1.92998e+000,1,2.96000e+002,-1.70400e+003,0.00000e+000,0.00000e+000
-8.46549e+004,-3.73261e+002,-1.97139e+000,5.58519e+000,8.25435e+000,3.45575e+000,1.93067e+000,1,3.00000e+002,-1.70000e+003,0.00000e+000,0.00000e+000
-8.46827e+004,-3.73376e+002,-2.07817e+000,5.51220e+000,8.26259e+000,3.45531e+000,1.93136e+000,1,3.04000e+002,-1.69600e+003,0.00000e+000,0.00000e+000
-8.47104e+004,-3.73490e+002,-2.18496e+000,5.43922e+000,8.27082e+000,3.45487e+000,1.93205e+000,1,3.08000e+002,-1.69200e+003,0.00000e+000,0.00000e+000
-8.47381e+004,-3.73605e+002,-2.29175e+000,5.36623e+000,8.27906e+000,3.45444e+000,1.93273e+000,1,3.12000e+002,-1.68800e+003,0.00000e+000,0.00000e+000
-8.47659e+004,-3.73720e+002,-2.39853e+000,5.29325e+000,8.28730e+000,3.45400e+000,1.93342e+000,1,3.16000e+002,-1.68400e+003,0.00000e+000,0.00000e+000
-8.47936e+004,-3.73835e+002,-2.50532e+000,5.22026e+000,8.29553e+000,3.45356e+000,1.93411e+000,1,3.20000e+002,-1.68000e+003,0.00000e+000,0.00000e+000
-8.48222e+004,-3.73952e+002,-2.43569e+000,5.16477e+000,8.30675e+000,3.45217e+000,1.93617e+000,1,3.24000e+002,-1.67600e+003,0.00000e+000,0.00000e+000
-8.48508e+004,-3.74070e+002,-2.36606e+000,5.10928e+000,8.31796e+000,3.45077e+000,1.93823e+000,1,3.28000e+002,-1.67200e+003,0.00000e+000,0.00000e+000
-8.48794e+004,-3.74188e+002,-2.29643e+000,5.05379e+000,8.32917e+000,3.44938e+000,1.94028e+000,1,3.32000e+002,-1.66800e+003,0.00000e+000,0.00000e+000
-8.49081e+004,-3.74305e+002,-2.22679e+000,4.99830e+000,8.34038e+000,3.44798e+000,1.94234e+000,1,3.36000e+002,-1.66400e+003,0.00000e+000,0.00000e+000
-8.49367e+004,-3.74423e+002,-2.15716e+000,4.94281e+000,8.35159e+000,3.44659e+000,1.94440e+000,1,3.40000e+002,-1.66000e+003,0.00000e+000,0.00000e+000
-8.49653e+004,-3.74540e+002,-2.08753e+000,4.88732e+000,8.36280e+000,3.44519e+000,1.94646e+000,1,3.44000e+002,-1.65600e+003,0.00000e+000,0.00000e+000
-8.49939e+004,-3.74658e+002,-2.01790e+000,4.83183e+000,8.37401e+000,3.44380e+000,1.94851e+000,1,3.48000e+002,-1.65200e+003,0.00000e+000,0.00000e+000
-8.50225e+004,-3.74776e+002,-1.94827e+000,4.77634e+000,8.38523e+000,3.44240e+000,1.95057e+000,1,3.52000e+002,-1.64800e+003,0.00000e+000,0.00000e+000
-8.50511e+004,-3.74893e+002,-1.87863e+000,4.72085e+000,8.39644e+000,3.44101e+000,1.95263e+000,1,3.56000e+002,-1.64400e+003,0.00000e+000,0.00000e+000
-8.50797e+004,-3.75011e+002,-1.80900e+000,4.66536e+000,8.40765e+000,3.43961e+000,1.95469e+000,1,3.60000e+002,-1.64000e+003,0.00000e+000,0.00000e+000
-8.51083e+004,-3.75128e+002,-1.73937e+000,4.60987e+000,8.41886e+000,3.43822e+000,1.95675e+000,1,3.64000e+002,-1.63600e+003,0.00000e+000,0.00000e+000
-8.51370e+004,-3.75246e+002,-1.66974e+000,4.55438e+000,8.43007e+000,3.43682e+000,1.95880e+000,1,3.68000e+002,-1.63200e+003,0.00000e+000,0.00000e+000
-8.51656e+004,-3.75364e+002,-1.60011e+000,4.49889e+000,8.44128e+000,3.43543e+000,1.96086e+000,1,3.72000e+002,-1.62800e+003,0.00000e+000,0.00000e+000
-8.51942e+004,-3.75481e+002,-1.53047e+000,4.44340e+000,8.45249e+000,3.43403e+000,1.96292e+000,1,3.76000e+002,-1.62400e+003,0.00000e+000,0.00000e+000
-8.52228e+004,-3.75599e+002,-1.46084e+000,4.38791e+000,8.46371e+000,3.43264e+000,1.96498e+000,1,3.80000e+002,-1.62000e+003,0.00000e+000,0.00000e+000
-8.52514e+004,-3.75716e+002,-1.39121e+000,4.33242e+000,8.47492e+000,3.43124e+000,1.96703e+000,1,3.84000e+002,-1.61600e+003,0.00000e+000,0.00000e+000
-8.52800e+004,-3.75834e+002,-1.32158e+000,4.27693e+000,8.48613e+000,3.42985e+000,1.96909e+000,1,3.88000e+002,-1.61200e+003,0.00000e+000,0.00000e+000
-8.53086e+004,-3.75952e+002,-1.25195e+000,4.22144e+000,8.49734e+000,3.42846e+000,1.97115e+000,1,3.92000e+002,-1.60800e+003,0.00000e+000,0.00000e+000
-8.53373e+004,-3.76069e+002,-1.18231e+000,4.16595e+000,8.50855e+000,3.42706e+000,1.97321e+000,1,3.96000e+002,-1.60400e+003,0.00000e+000,0.00000e+000
-8.53659e+004,-3.76187e+002,-1.11268e+000,4.11046e+000,8.51976e+000,3.42567e+000,1.97526e+000,1,4.00000e+002,-1.60000e+003,0.00000e+000,0.00000e+000
-8.53805e+004,-3.76241e+002,-1.10682e+000,4.08577e+000,8.53217e+000,3.42566e+000,1.97711e+000,1,4.04000e+002,-1.59600e+003,0.00000e+000,0.00000e+000
-8.53952e+004,-3.76296e+002,-1.10095e+000,4.06108e+000,8.54457e+000,3.42566e+000,1.97895e+000,1,4.08000e+002,-1.59200e+003,0.00000e+000,0.00000e+000
-8.54099e+004,-3.76350e+002,-1.09509e+000,4.03639e+000,8.55697e+000,3.42566e+000,1.98080e+000,1,4.12000e+002,-1.58800e+003,0.00000e+000,0.00000e+000
-8.54246e+004,-3.76405e+002,-1.08922e+000,4.01171e+000,8.56938e+000,3.42566e+000,1.98264e+000,1,4.16000e+002,-1.58400e+003,0.00000e+000,0.00000e+000
-8.54393e+004,-3.76460e+002,-1.08336e+000,3.98702e+000,8.58178e+000,3.42566e+000,1.98449e+000,1,4.20000e+002,-1.58000e+003,0.00000e+000,0.00000e+000
-8.54539e+004,-3.76514e+002,-1.07749e+000,3.96233e+000,8.59418e+000,3.42566e+000,1.98633e+000,1,4.24000e+002,-1.57600e+003,0.00000e+000,0.00000e+000
-8.54686e+004,-3.76569e+002,-1.07163e+000,3.93764e+000,8.60658e+000,3.42565e+000,1.98818e+000,1,4.28000e+002,-1.57200e+003,0.00000e+000,0.00000e+000
-8.54833e+004,-3.76623e+002,-1.06576e+000,3.91296e+000,8.61899e+000,3.42565e+000,1.99002e+000,1,4.32000e+002,-1.56800e+003,0.00000e+000,0.00000e+000
-8.54980e+004,-3.76678e+002,-1.05990e+000,3.88827e+000,8.63139e+000,3.42565e+000,1.99187e+000,1,4.36000e+002,-1.56400e+003,0.00000e+000,0.00000e+000
-8.55126e+004,-3.76733e+002,-1.05403e+000,3.86358e+000,8.64379e+000,3.42565e+000,1.99371e+000,1,4.40000e+002,-1.56000e+003,0.00000e+000,0.00000e+000
-8.55273e+004,-3.76787e+002,-1.04817e+000,3.83889e+000,8.65620e+000,3.42565e+000,1.99556e+000,1,4.44000e+002,-1.55600e+003,0.00000e+000,0.00000e+000
-8.55420e+004,-3.76842e+002,-1.04230e+000,3.81421e+000,8.66860e+000,3.42564e+000,1.99740e+000,1,4.48000e+002,-1.55200e+003,0.00000e+000,0.00000e+000
-8.55567e+004,-3.76896e+002,-1.03643e+000,3.78952e+000,8.68100e+000,3.42564e+000,1.99925e+000,1,4.52000e+002,-1.54800e+003,0.00000e+000,0.00000e+000
-8.55713e+004,-3.76951e+002,-1.03057e+000,3.76483e+000,8.69341e+000,3.42564e+000,2.00109e+000,1,4.56000e+002,-1.54400e+003,0.00000e+000,0.00000e+000
-8.55860e+004,-3.77005e+002,-1.02470e+000,3.74014e+000,8.70581e+000,3.42564e+000,2.00294e+000,1,4.60000e+002,-1.54000e+003,0.00000e+000,0.00000e+000
-8.56007e+004,-3.77060e+002,-1.01884e+000,3.71545e+000,8.71821e+000,3.42564e+000,2.00478e+000,1,4.64000e+002,-1.53600e+003,0.00000e+000,0.00000e+000
-8.56154e+004,-3.77115e+002,-1.01297e+000,3.69077e+000,8.73062e+000,3.42564e+000,2.00663e+000,1,4.68000e+002,-1.53200e+003,0.00000e+000,0.00000e+000
-8.56301e+004,-3.77169e+002,-1.00711e+000,3.66608e+000,8.74302e+000,3.42563e+000,2.00847e+000,1,4.72000e+002,-1.52800e+003,0.00000e+000,0.00000e+000
-8.56447e+004,-3.77224e+002,-1.00124e+000,3.64139e+000,8.75542e+000,3.42563e+000,2.01032e+000,1,4.76000e+002,-1.52400e+003,0.00000e+000,0.00000e+000
-8.56594e+004,-3.77278e+002,-9.95378e-001,3.61670e+000,8.76782e+000,3.42563e+000,2.01216e+000,1,4.80000e+002,-1.52000e+003,0.00000e+000,0.00000e+000
-8.56689e+004,-3.77315e+002,-9.80551e-001,3.60143e+000,8.78204e+000,3.42533e+000,2.01407e+000,1,4.84000e+002,-1.51600e+003,0.00000e+000,0.00000e+000
-8.56785e+004,-3.77351e+002,-9.65725e-001,3.58616e+000,8.79626e+000,3.42502e+000,2.01599e+000,1,4.88000e+002,-1.51200e+003,0.00000e+000,0.00000e+000
-8.56880e+004,-3.77387e+002,-9.50898e-001,3.57089e+000,8.81048e+000,3.42472e+000,2.01790e+000,1,4.92000e+002,-1.50800e+003,0.00000e+000,0.00000e+000
-8.56975e+004,-3.77423e+002,-9.36072e-001,3.55562e+000,8.82470e+000,3.42442e+000,2.01981e+000,1,4.96000e+002,-1.50400e+003,0.00000e+000,0.00000e+000
-8.57070e+004,-3.77460e+002,-9.21245e-001,3.54035e+000,8.83892e+000,3.42411e+000,2.02172e+000,1,5.00000e+002,-1.50000e+003,0.00000e+000,0.00000e+000
-8.57166e+004,-3.77496e+002,-9.06419e-001,3.52508e+000,8.85314e+000,3.42381e+000,2.02363e+000,1,5.04000e+002,-1.49600e+003,0.00000e+000,0.00000e+000
-8.57261e+004,-3.77532e+002,-8.91592e-001,3.50981e+000,8.86736e+000,3.42350e+000,2.02554e+000,1,5.08000e+002,-1.49200e+003,0.00000e+000,0.00000e+000
-8.57356e+004,-3.77569e+002,-8.76766e-001,3.49454e+000,8.88158e+000,3.42320e+000,2.02746e+000,1,5.12000e+002,-1.48800e+003,0.00000e+000,0.00000e+000
-8.57452e+004,-3.77605e+002,-8.61939e-001,3.47927e+000,8.89580e+000,3.42290e+000,2.02937e+000,1,5.16000e+002,-1.48400e+003,0.00000e+000,0.00000e+000
-8.57547e+004,-3.77641e+002,-8.47113e-001,3.46400e+000,8.91002e+000,3.42259e+000,2.03128e+000,1,5.20000e+002,-1.48000e+003,0.00000e+000,0.00000e+000
-8.57642e+004,-3.77677e+002,-8.32286e-001,3.44873e+000,8.92424e+000,3.42229e+000,2.03319e+000,1,5.24000e+002,-1.47600e+003,0.00000e+000,0.00000e+000
-8.57737e+004,-3.77714e+002,-8.17460e-001,3.43346e+000,8.93845e+000,3.42199e+000,2.03510e+000,1,5.28000e+002,-1.47200e+003,0.00000e+000,0.00000e+000
-8.57833e+004,-3.77750e+002,-8.02633e-001,3.41819e+000,8.95267e+000,3.42168e+000,2.03702e+000,1,5.32000e+002,-1.46800e+003,0.00000e+000,0.00000e+000
-8.57928e+004,-3.77786e+002,-7.87807e-001,3.40292e+000,8.96689e+000,3.42138e+000,2.03893e+000,1,5.36000e+002,-1.46400e+003,0.00000e+000,0.00000e+000
-8.58023e+004,-3.77822e+002,-7.72980e-001,3.38765e+000,8.98111e+000,3.42107e+000,2.04084e+000,1,5.40000e+002,-1.46000e+003,0.00000e+000,0.00000e+000
-8.58119e+004,-3.77859e+002,-7.58154e-001,3.37238e+000,8.99533e+000,3.42077e+000,2.04275e+000,1,5.44000e+002,-1.45600e+003,0.00000e+000,0.00000e+000
-8.58214e+004,-3.77895e+002,-7.43327e-001,3.35711e+000,9.00955e+000,3.42047e+000,2.04466e+000,1,5.48000e+002,-1.45200e+003,0.00000e+000,0.00000e+000
-8.58309e+004,-3.77931e+002,-7.28501e-001,3.34184e+000,9.02377e+000,3.42016e+000,2.04657e+000,1,5.52000e+002,-1.44800e+003,0.00000e+000,0.00000e+000
-8.58404e+004,-3.77967e+002,-7.13674e-001,3.32657e+000,9.03799e+000,3.41986e+000,2.04849e+000,1,5.56000e+002,-1.44400e+003,0.00000e+000,0.00000e+000
-8.58500e+004,-3.78004e+002,-6.98848e-001,3.31130e+000,9.05221e+000,3.41956e+000,2.05040e+000,1,5.60000e+002,-1.44000e+003,0.00000e+000,0.00000e+000
-8.58557e+004,-3.78032e+002,-6.89453e-001,3.29939e+000,9.07161e+000,3.42028e+000,2.05312e+000,1,5.64000e+002,-1.43600e+003,0.00000e+000,0.00000e+000
-8.58614e+004,-3.78061e+002,-6.80059e-001,3.28749e+000,9.09101e+000,3.42101e+000,2.05584e+000,1,5.68000e+002,-1.43200e+003,0.00000e+000,0.00000e+000
-8.58672e+004,-3.78090e+002,-6.70665e-001,3.27558e+000,9.11042e+000,3.42173e+000,2.05856e+000,1,5.72000e+002,-1.42800e+003,0.00000e+000,0.00000e+000
-8.58729e+004,-3.78119e+002,-6.61270e-001,3.26367e+000,9.12982e+000,3.42246e+000,2.06128e+000,1,5.76000e+002,-1.42400e+003,0.00000e+000,0.00000e+000
-8.58786e+004,-3.78147e+002,-6.51876e-001,3.25176e+000,9.14922e+000,3.42318e+000,2.06400e+000,1,5.80000e+002,-1.42000e+003,0.00000e+000,0.00000e+000
-8.58843e+004,-3.78176e+002,-6.42482e-001,3.23985e+000,9.16862e+000,3.42390e+000,2.06672e+000,1,5.84000e+002,-1.41600e+003,0.00000e+000,0.00000e+000
-8.58901e+004,-3.78205e+002,-6.33087e-001,3.22794e+000,9.18803e+000,3.42463e+000,2.06944e+000,1,5.88000e+002,-1.41200e+003,0.00000e+000,0.00000e+000
