"p","U:0","U:1","U:2","k","nut","omega","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-8.14382e+004,-2.66664e+002,1.78438e+001,1.88986e+001,1.48944e+001,2.52132e+000,2.12740e+000,1,4.00000e+001,-1.96000e+003,0.00000e+000,0.00000e+000
-8.13848e+004,-2.59331e+002,1.96282e+001,2.07884e+001,1.63829e+001,2.77245e+000,2.24014e+000,1,4.40000e+001,-1.95600e+003,0.00000e+000,0.00000e+000
-8.13314e+004,-2.51997e+002,2.14126e+001,2.26783e+001,1.78713e+001,3.02359e+000,2.35288e+000,1,4.80000e+001,-1.95200e+003,0.00000e+000,0.00000e+000
-8.12780e+004,-2.44664e+002,2.31970e+001,2.45681e+001,1.93598e+001,3.27472e+000,2.46562e+000,1,5.20000e+001,-1.94800e+003,0.00000e+000,0.00000e+000
-8.12247e+004,-2.37330e+002,2.49814e+001,2.64580e+001,2.08482e+001,3.52585e+000,2.57836e+000,1,5.60000e+001,-1.94400e+003,0.00000e+000,0.00000e+000
-8.11713e+004,-2.29996e+002,2.67658e+001,2.83478e+001,2.23366e+001,3.77698e+000,2.69110e+000,1,6.00000e+001,-1.94000e+003,0.00000e+000,0.00000e+000
-8.11179e+004,-2.22663e+002,2.85502e+001,3.02377e+001,2.38251e+001,4.02812e+000,2.80384e+000,1,6.40000e+001,-1.93600e+003,0.00000e+000,0.00000e+000
-8.10645e+004,-2.15329e+002,3.03345e+001,3.21275e+001,2.53135e+001,4.27925e+000,2.91658e+000,1,6.80000e+001,-1.93200e+003,0.00000e+000,0.00000e+000
-8.10111e+004,-2.07996e+002,3.21189e+001,3.40174e+001,2.68020e+001,4.53038e+000,3.02932e+000,1,7.20000e+001,-1.92800e+003,0.00000e+000,0.00000e+000
-8.09577e+004,-2.00662e+002,3.39033e+001,3.59073e+001,2.82904e+001,4.78151e+000,3.14206e+000,1,7.60000e+001,-1.92400e+003,0.00000e+000,0.00000e+000
-8.09043e+004,-1.93329e+002,3.56877e+001,3.77971e+001,2.97789e+001,5.03264e+000,3.25480e+000,1,8.00000e+001,-1.92000e+003,0.00000e+000,0.00000e+000
-8.08919e+004,-1.99104e+002,3.50868e+001,3.64167e+001,2.86355e+001,4.93139e+000,3.16626e+000,1,8.40000e+001,-1.91600e+003,0.00000e+000,0.00000e+000
-8.08795e+004,-2.04880e+002,3.44859e+001,3.50364e+001,2.74922e+001,4.83014e+000,3.07771e+000,1,8.80000e+001,-1.91200e+003,0.00000e+000,0.00000e+000
-8.08671e+004,-2.10656e+002,3.38850e+001,3.36560e+001,2.63488e+001,4.72889e+000,2.98916e+000,1,9.20000e+001,-1.90800e+003,0.00000e+000,0.00000e+000
-8.08547e+004,-2.16432e+002,3.32841e+001,3.22756e+001,2.52055e+001,4.62764e+000,2.90062e+000,1,9.60000e+001,-1.90400e+003,0.00000e+000,0.00000e+000
-8.08423e+004,-2.22208e+002,3.26832e+001,3.08952e+001,2.40621e+001,4.52639e+000,2.81207e+000,1,1.00000e+002,-1.90000e+003,0.00000e+000,0.00000e+000
-8.08299e+004,-2.27983e+002,3.20823e+001,2.95149e+001,2.29188e+001,4.42514e+000,2.72352e+000,1,1.04000e+002,-1.89600e+003,0.00000e+000,0.00000e+000
-8.08175e+004,-2.33759e+002,3.14813e+001,2.81345e+001,2.17754e+001,4.32389e+000,2.63498e+000,1,1.08000e+002,-1.89200e+003,0.00000e+000,0.00000e+000
-8.08051e+004,-2.39535e+002,3.08804e+001,2.67541e+001,2.06321e+001,4.22264e+000,2.54643e+000,1,1.12000e+002,-1.88800e+003,0.00000e+000,0.00000e+000
-8.07927e+004,-2.45311e+002,3.02795e+001,2.53737e+001,1.94887e+001,4.12139e+000,2.45788e+000,1,1.16000e+002,-1.88400e+003,0.00000e+000,0.00000e+000
-8.07803e+004,-2.51087e+002,2.96786e+001,2.39934e+001,1.83454e+001,4.02014e+000,2.36933e+000,1,1.20000e+002,-1.88000e+003,0.00000e+000,0.00000e+000
-8.07678e+004,-2.56863e+002,2.90777e+001,2.26130e+001,1.72020e+001,3.91889e+000,2.28079e+000,1,1.24000e+002,-1.87600e+003,0.00000e+000,0.00000e+000
-8.07554e+004,-2.62638e+002,2.84768e+001,2.12326e+001,1.60587e+001,3.81764e+000,2.19224e+000,1,1.28000e+002,-1.87200e+003,0.00000e+000,0.00000e+000
-8.07430e+004,-2.68414e+002,2.78759e+001,1.98522e+001,1.49153e+001,3.71638e+000,2.10369e+000,1,1.32000e+002,-1.86800e+003,0.00000e+000,0.00000e+000
-8.07306e+004,-2.74190e+002,2.72750e+001,1.84719e+001,1.37720e+001,3.61513e+000,2.01515e+000,1,1.36000e+002,-1.86400e+003,0.00000e+000,0.00000e+000
-8.07182e+004,-2.79966e+002,2.66741e+001,1.70915e+001,1.26286e+001,3.51388e+000,1.92660e+000,1,1.40000e+002,-1.86000e+003,0.00000e+000,0.00000e+000
-8.07058e+004,-2.85742e+002,2.60732e+001,1.57111e+001,1.14853e+001,3.41263e+000,1.83805e+000,1,1.44000e+002,-1.85600e+003,0.00000e+000,0.00000e+000
-8.06934e+004,-2.91518e+002,2.54723e+001,1.43308e+001,1.03419e+001,3.31138e+000,1.74951e+000,1,1.48000e+002,-1.85200e+003,0.00000e+000,0.00000e+000
-8.06810e+004,-2.97293e+002,2.48714e+001,1.29504e+001,9.19857e+000,3.21013e+000,1.66096e+000,1,1.52000e+002,-1.84800e+003,0.00000e+000,0.00000e+000
-8.06686e+004,-3.03069e+002,2.42705e+001,1.15700e+001,8.05522e+000,3.10888e+000,1.57241e+000,1,1.56000e+002,-1.84400e+003,0.00000e+000,0.00000e+000
-8.06561e+004,-3.08845e+002,2.36695e+001,1.01896e+001,6.91187e+000,3.00763e+000,1.48386e+000,1,1.60000e+002,-1.84000e+003,0.00000e+000,0.00000e+000
-8.07240e+004,-3.07424e+002,2.30003e+001,1.04579e+001,6.91541e+000,3.00774e+000,1.48152e+000,1,1.64000e+002,-1.83600e+003,0.00000e+000,0.00000e+000
-8.07919e+004,-3.06003e+002,2.23311e+001,1.07261e+001,6.91895e+000,3.00785e+000,1.47918e+000,1,1.68000e+002,-1.83200e+003,0.00000e+000,0.00000e+000
-8.08598e+004,-3.04583e+002,2.16619e+001,1.09944e+001,6.92249e+000,3.00796e+000,1.47684e+000,1,1.72000e+002,-1.82800e+003,0.00000e+000,0.00000e+000
-8.09277e+004,-3.03162e+002,2.09927e+001,1.12627e+001,6.92603e+000,3.00807e+000,1.47449e+000,1,1.76000e+002,-1.82400e+003,0.00000e+000,0.00000e+000
-8.09956e+004,-3.01741e+002,2.03235e+001,1.15309e+001,6.92957e+000,3.00818e+000,1.47215e+000,1,1.80000e+002,-1.82000e+003,0.00000e+000,0.00000e+000
-8.10635e+004,-3.00320e+002,1.96543e+001,1.17992e+001,6.93312e+000,3.00829e+000,1.46981e+000,1,1.84000e+002,-1.81600e+003,0.00000e+000,0.00000e+000
-8.11313e+004,-2.98900e+002,1.89851e+001,1.20675e+001,6.93666e+000,3.00840e+000,1.46747e+000,1,1.88000e+002,-1.81200e+003,0.00000e+000,0.00000e+000
-8.11992e+004,-2.97479e+002,1.83159e+001,1.23357e+001,6.94020e+000,3.00851e+000,1.46512e+000,1,1.92000e+002,-1.80800e+003,0.00000e+000,0.00000e+000
-8.12671e+004,-2.96058e+002,1.76467e+001,1.26040e+001,6.94374e+000,3.00862e+000,1.46278e+000,1,1.96000e+002,-1.80400e+003,0.00000e+000,0.00000e+000
-8.13350e+004,-2.94637e+002,1.69775e+001,1.28722e+001,6.94728e+000,3.00873e+000,1.46044e+000,1,2.00000e+002,-1.80000e+003,0.00000e+000,0.00000e+000
-8.14029e+004,-2.93217e+002,1.63082e+001,1.31405e+001,6.95082e+000,3.00884e+000,1.45809e+000,1,2.04000e+002,-1.79600e+003,0.00000e+000,0.00000e+000
-8.14708e+004,-2.91796e+002,1.56390e+001,1.34088e+001,6.95436e+000,3.00895e+000,1.45575e+000,1,2.08000e+002,-1.79200e+003,0.00000e+000,0.00000e+000
-8.15386e+004,-2.90375e+002,1.49698e+001,1.36770e+001,6.95790e+000,3.00906e+000,1.45341e+000,1,2.12000e+002,-1.78800e+003,0.00000e+000,0.00000e+000
-8.16065e+004,-2.88954e+002,1.43006e+001,1.39453e+001,6.96144e+000,3.00916e+000,1.45107e+000,1,2.16000e+002,-1.78400e+003,0.00000e+000,0.00000e+000
-8.16744e+004,-2.87534e+002,1.36314e+001,1.42135e+001,6.96498e+000,3.00927e+000,1.44872e+000,1,2.20000e+002,-1.78000e+003,0.00000e+000,0.00000e+000
-8.17423e+004,-2.86113e+002,1.29622e+001,1.44818e+001,6.96853e+000,3.00938e+000,1.44638e+000,1,2.24000e+002,-1.77600e+003,0.00000e+000,0.00000e+000
-8.18102e+004,-2.84692e+002,1.22930e+001,1.47501e+001,6.97207e+000,3.00949e+000,1.44404e+000,1,2.28000e+002,-1.77200e+003,0.00000e+000,0.00000e+000
-8.18781e+004,-2.83271e+002,1.16238e+001,1.50183e+001,6.97561e+000,3.00960e+000,1.44169e+000,1,2.32000e+002,-1.76800e+003,0.00000e+000,0.00000e+000
-8.19459e+004,-2.81851e+002,1.09546e+001,1.52866e+001,6.97915e+000,3.00971e+000,1.43935e+000,1,2.36000e+002,-1.76400e+003,0.00000e+000,0.00000e+000
-8.20138e+004,-2.80430e+002,1.02854e+001,1.55548e+001,6.98269e+000,3.00982e+000,1.43701e+000,1,2.40000e+002,-1.76000e+003,0.00000e+000,0.00000e+000
-8.20660e+004,-2.80940e+002,1.00771e+001,1.51879e+001,6.99247e+000,3.00797e+000,1.43987e+000,1,2.44000e+002,-1.75600e+003,0.00000e+000,0.00000e+000
-8.21181e+004,-2.81451e+002,9.86887e+000,1.48209e+001,7.00225e+000,3.00612e+000,1.44274e+000,1,2.48000e+002,-1.75200e+003,0.00000e+000,0.00000e+000
-8.21703e+004,-2.81961e+002,9.66062e+000,1.44540e+001,7.01203e+000,3.00427e+000,1.44560e+000,1,2.52000e+002,-1.74800e+003,0.00000e+000,0.00000e+000
-8.22224e+004,-2.82471e+002,9.45236e+000,1.40870e+001,7.02181e+000,3.00242e+000,1.44847e+000,1,2.56000e+002,-1.74400e+003,0.00000e+000,0.00000e+000
-8.22746e+004,-2.82981e+002,9.24411e+000,1.37201e+001,7.03159e+000,3.00058e+000,1.45133e+000,1,2.60000e+002,-1.74000e+003,0.00000e+000,0.00000e+000
-8.23268e+004,-2.83492e+002,9.03586e+000,1.33531e+001,7.04137e+000,2.99873e+000,1.45419e+000,1,2.64000e+002,-1.73600e+003,0.00000e+000,0.00000e+000
-8.23789e+004,-2.84002e+002,8.82761e+000,1.29862e+001,7.05115e+000,2.99688e+000,1.45706e+000,1,2.68000e+002,-1.73200e+003,0.00000e+000,0.00000e+000
-8.24311e+004,-2.84512e+002,8.61936e+000,1.26192e+001,7.06093e+000,2.99503e+000,1.45992e+000,1,2.72000e+002,-1.72800e+003,0.00000e+000,0.00000e+000
-8.24832e+004,-2.85022e+002,8.41111e+000,1.22523e+001,7.07071e+000,2.99318e+000,1.46279e+000,1,2.76000e+002,-1.72400e+003,0.00000e+000,0.00000e+000
-8.25354e+004,-2.85533e+002,8.20285e+000,1.18853e+001,7.08049e+000,2.99133e+000,1.46565e+000,1,2.80000e+002,-1.72000e+003,0.00000e+000,0.00000e+000
-8.25875e+004,-2.86043e+002,7.99460e+000,1.15184e+001,7.09026e+000,2.98948e+000,1.46852e+000,1,2.84000e+002,-1.71600e+003,0.00000e+000,0.00000e+000
-8.26397e+004,-2.86553e+002,7.78635e+000,1.11514e+001,7.10004e+000,2.98763e+000,1.47138e+000,1,2.88000e+002,-1.71200e+003,0.00000e+000,0.00000e+000
-8.26918e+004,-2.87063e+002,7.57810e+000,1.07845e+001,7.10982e+000,2.98578e+000,1.47424e+000,1,2.92000e+002,-1.70800e+003,0.00000e+000,0.00000e+000
-8.27440e+004,-2.87574e+002,7.36985e+000,1.04175e+001,7.11960e+000,2.98393e+000,1.47711e+000,1,2.96000e+002,-1.70400e+003,0.00000e+000,0.00000e+000
-8.27961e+004,-2.88084e+002,7.16160e+000,1.00506e+001,7.12938e+000,2.98208e+000,1.47997e+000,1,3.00000e+002,-1.70000e+003,0.00000e+000,0.00000e+000
-8.28483e+004,-2.88594e+002,6.95334e+000,9.68364e+000,7.13916e+000,2.98023e+000,1.48284e+000,1,3.04000e+002,-1.69600e+003,0.00000e+000,0.00000e+000
-8.29004e+004,-2.89105e+002,6.74509e+000,9.31669e+000,7.14894e+000,2.97838e+000,1.48570e+000,1,3.08000e+002,-1.69200e+003,0.00000e+000,0.00000e+000
-8.29526e+004,-2.89615e+002,6.53684e+000,8.94974e+000,7.15872e+000,2.97653e+000,1.48857e+000,1,3.12000e+002,-1.68800e+003,0.00000e+000,0.00000e+000
-8.30048e+004,-2.90125e+002,6.32859e+000,8.58279e+000,7.16850e+000,2.97468e+000,1.49143e+000,1,3.16000e+002,-1.68400e+003,0.00000e+000,0.00000e+000
-8.30569e+004,-2.90635e+002,6.12034e+000,8.21584e+000,7.17828e+000,2.97283e+000,1.49429e+000,1,3.20000e+002,-1.68000e+003,0.00000e+000,0.00000e+000
-8.31048e+004,-2.90800e+002,5.98238e+000,8.03041e+000,7.20014e+000,2.97728e+000,1.49649e+000,1,3.24000e+002,-1.67600e+003,0.00000e+000,0.00000e+000
-8.31527e+004,-2.90964e+002,5.84442e+000,7.84498e+000,7.22200e+000,2.98173e+000,1.49869e+000,1,3.28000e+002,-1.67200e+003,0.00000e+000,0.00000e+000
-8.32007e+004,-2.91129e+002,5.70647e+000,7.65954e+000,7.24386e+000,2.98619e+000,1.50089e+000,1,3.32000e+002,-1.66800e+003,0.00000e+000,0.00000e+000
-8.32486e+004,-2.91294e+002,5.56851e+000,7.47411e+000,7.26572e+000,2.99064e+000,1.50309e+000,1,3.36000e+002,-1.66400e+003,0.00000e+000,0.00000e+000
-8.32965e+004,-2.91458e+002,5.43056e+000,7.28868e+000,7.28758e+000,2.99509e+000,1.50529e+000,1,3.40000e+002,-1.66000e+003,0.00000e+000,0.00000e+000
-8.33444e+004,-2.91623e+002,5.29260e+000,7.10324e+000,7.30944e+000,2.99954e+000,1.50749e+000,1,3.44000e+002,-1.65600e+003,0.00000e+000,0.00000e+000
-8.33923e+004,-2.91787e+002,5.15464e+000,6.91781e+000,7.33131e+000,3.00399e+000,1.50969e+000,1,3.48000e+002,-1.65200e+003,0.00000e+000,0.00000e+000
-8.34403e+004,-2.91952e+002,5.01669e+000,6.73238e+000,7.35317e+000,3.00844e+000,1.51189e+000,1,3.52000e+002,-1.64800e+003,0.00000e+000,0.00000e+000
-8.34882e+004,-2.92116e+002,4.87873e+000,6.54694e+000,7.37503e+000,3.01290e+000,1.51409e+000,1,3.56000e+002,-1.64400e+003,0.00000e+000,0.00000e+000
-8.35361e+004,-2.92281e+002,4.74077e+000,6.36151e+000,7.39689e+000,3.01735e+000,1.51628e+000,1,3.60000e+002,-1.64000e+003,0.00000e+000,0.00000e+000
-8.35840e+004,-2.92445e+002,4.60282e+000,6.17608e+000,7.41875e+000,3.02180e+000,1.51848e+000,1,3.64000e+002,-1.63600e+003,0.00000e+000,0.00000e+000
-8.36319e+004,-2.92610e+002,4.46486e+000,5.99064e+000,7.44061e+000,3.02625e+000,1.52068e+000,1,3.68000e+002,-1.63200e+003,0.00000e+000,0.00000e+000
-8.36799e+004,-2.92774e+002,4.32691e+000,5.80521e+000,7.46247e+000,3.03070e+000,1.52288e+000,1,3.72000e+002,-1.62800e+003,0.00000e+000,0.00000e+000
-8.37278e+004,-2.92939e+002,4.18895e+000,5.61978e+000,7.48433e+000,3.03515e+000,1.52508e+000,1,3.76000e+002,-1.62400e+003,0.00000e+000,0.00000e+000
-8.37757e+004,-2.93104e+002,4.05099e+000,5.43434e+000,7.50619e+000,3.03960e+000,1.52728e+000,1,3.80000e+002,-1.62000e+003,0.00000e+000,0.00000e+000
-8.38236e+004,-2.93268e+002,3.91304e+000,5.24891e+000,7.52805e+000,3.04406e+000,1.52948e+000,1,3.84000e+002,-1.61600e+003,0.00000e+000,0.00000e+000
-8.38715e+004,-2.93433e+002,3.77508e+000,5.06348e+000,7.54991e+000,3.04851e+000,1.53168e+000,1,3.88000e+002,-1.61200e+003,0.00000e+000,0.00000e+000
-8.39195e+004,-2.93597e+002,3.63712e+000,4.87804e+000,7.57177e+000,3.05296e+000,1.53388e+000,1,3.92000e+002,-1.60800e+003,0.00000e+000,0.00000e+000
-8.39674e+004,-2.93762e+002,3.49917e+000,4.69261e+000,7.59363e+000,3.05741e+000,1.53607e+000,1,3.96000e+002,-1.60400e+003,0.00000e+000,0.00000e+000
-8.40153e+004,-2.93926e+002,3.36121e+000,4.50718e+000,7.61549e+000,3.06186e+000,1.53827e+000,1,4.00000e+002,-1.60000e+003,0.00000e+000,0.00000e+000
-8.40549e+004,-2.94160e+002,3.30867e+000,4.39597e+000,7.63408e+000,3.06699e+000,1.53935e+000,1,4.04000e+002,-1.59600e+003,0.00000e+000,0.00000e+000
-8.40944e+004,-2.94393e+002,3.25612e+000,4.28477e+000,7.65266e+000,3.07212e+000,1.54042e+000,1,4.08000e+002,-1.59200e+003,0.00000e+000,0.00000e+000
-8.41340e+004,-2.94627e+002,3.20357e+000,4.17356e+000,7.67124e+000,3.07726e+000,1.54150e+000,1,4.12000e+002,-1.58800e+003,0.00000e+000,0.00000e+000
-8.41736e+004,-2.94861e+002,3.15103e+000,4.06235e+000,7.68983e+000,3.08239e+000,1.54257e+000,1,4.16000e+002,-1.58400e+003,0.00000e+000,0.00000e+000
-8.42132e+004,-2.95094e+002,3.09848e+000,3.95115e+000,7.70841e+000,3.08752e+000,1.54365e+000,1,4.20000e+002,-1.58000e+003,0.00000e+000,0.00000e+000
-8.42527e+004,-2.95328e+002,3.04594e+000,3.83994e+000,7.72699e+000,3.09265e+000,1.54472e+000,1,4.24000e+002,-1.57600e+003,0.00000e+000,0.00000e+000
-8.42923e+004,-2.95562e+002,2.99339e+000,3.72874e+000,7.74557e+000,3.09778e+000,1.54580e+000,1,4.28000e+002,-1.57200e+003,0.00000e+000,0.00000e+000
-8.43319e+004,-2.95795e+002,2.94085e+000,3.61753e+000,7.76416e+000,3.10291e+000,1.54687e+000,1,4.32000e+002,-1.56800e+003,0.00000e+000,0.00000e+000
-8.43715e+004,-2.96029e+002,2.88830e+000,3.50633e+000,7.78274e+000,3.10804e+000,1.54794e+000,1,4.36000e+002,-1.56400e+003,0.00000e+000,0.00000e+000
-8.44110e+004,-2.96263e+002,2.83575e+000,3.39512e+000,7.80132e+000,3.11317e+000,1.54902e+000,1,4.40000e+002,-1.56000e+003,0.00000e+000,0.00000e+000
-8.44506e+004,-2.96496e+002,2.78321e+000,3.28391e+000,7.81991e+000,3.11830e+000,1.55009e+000,1,4.44000e+002,-1.55600e+003,0.00000e+000,0.00000e+000
-8.44902e+004,-2.96730e+002,2.73066e+000,3.17271e+000,7.83849e+000,3.12343e+000,1.55117e+000,1,4.48000e+002,-1.55200e+003,0.00000e+000,0.00000e+000
-8.45298e+004,-2.96964e+002,2.67812e+000,3.06150e+000,7.85707e+000,3.12857e+000,1.55224e+000,1,4.52000e+002,-1.54800e+003,0.00000e+000,0.00000e+000
-8.45693e+004,-2.97197e+002,2.62557e+000,2.95030e+000,7.87566e+000,3.13370e+000,1.55332e+000,1,4.56000e+002,-1.54400e+003,0.00000e+000,0.00000e+000
-8.46089e+004,-2.97431e+002,2.57302e+000,2.83909e+000,7.89424e+000,3.13883e+000,1.55439e+000,1,4.60000e+002,-1.54000e+003,0.00000e+000,0.00000e+000
-8.46485e+004,-2.97665e+002,2.52048e+000,2.72789e+000,7.91282e+000,3.14396e+000,1.55547e+000,1,4.64000e+002,-1.53600e+003,0.00000e+000,0.00000e+000
-8.46881e+004,-2.97898e+002,2.46793e+000,2.61668e+000,7.93141e+000,3.14909e+000,1.55654e+000,1,4.68000e+002,-1.53200e+003,0.00000e+000,0.00000e+000
-8.47276e+004,-2.98132e+002,2.41539e+000,2.50547e+000,7.94999e+000,3.15422e+000,1.55762e+000,1,4.72000e+002,-1.52800e+003,0.00000e+000,0.00000e+000
-8.47672e+004,-2.98365e+002,2.36284e+000,2.39427e+000,7.96857e+000,3.15935e+000,1.55869e+000,1,4.76000e+002,-1.52400e+003,0.00000e+000,0.00000e+000
-8.48068e+004,-2.98599e+002,2.31030e+000,2.28306e+000,7.98716e+000,3.16448e+000,1.55976e+000,1,4.80000e+002,-1.52000e+003,0.00000e+000,0.00000e+000
-8.48366e+004,-2.98758e+002,2.28699e+000,2.24093e+000,7.98964e+000,3.15962e+000,1.56020e+000,1,4.84000e+002,-1.51600e+003,0.00000e+000,0.00000e+000
-8.48664e+004,-2.98917e+002,2.26369e+000,2.19880e+000,7.99212e+000,3.15476e+000,1.56064e+000,1,4.88000e+002,-1.51200e+003,0.00000e+000,0.00000e+000
-8.48963e+004,-2.99076e+002,2.24038e+000,2.15668e+000,7.99460e+000,3.14991e+000,1.56108e+000,1,4.92000e+002,-1.50800e+003,0.00000e+000,0.00000e+000
-8.49261e+004,-2.99234e+002,2.21708e+000,2.11455e+000,7.99709e+000,3.14505e+000,1.56152e+000,1,4.96000e+002,-1.50400e+003,0.00000e+000,0.00000e+000
-8.49559e+004,-2.99393e+002,2.19377e+000,2.07242e+000,7.99957e+000,3.14019e+000,1.56195e+000,1,5.00000e+002,-1.50000e+003,0.00000e+000,0.00000e+000
-8.49857e+004,-2.99552e+002,2.17047e+000,2.03029e+000,8.00205e+000,3.13533e+000,1.56239e+000,1,5.04000e+002,-1.49600e+003,0.00000e+000,0.00000e+000
-8.50156e+004,-2.99711e+002,2.14717e+000,1.98816e+000,8.00453e+000,3.13047e+000,1.56283e+000,1,5.08000e+002,-1.49200e+003,0.00000e+000,0.00000e+000
-8.50454e+004,-2.99870e+002,2.12386e+000,1.94603e+000,8.00701e+000,3.12561e+000,1.56327e+000,1,5.12000e+002,-1.48800e+003,0.00000e+000,0.00000e+000
-8.50752e+004,-3.00029e+002,2.10056e+000,1.90390e+000,8.00950e+000,3.12075e+000,1.56370e+000,1,5.16000e+002,-1.48400e+003,0.00000e+000,0.00000e+000
-8.51050e+004,-3.00187e+002,2.07725e+000,1.86178e+000,8.01198e+000,3.11589e+000,1.56414e+000,1,5.20000e+002,-1.48000e+003,0.00000e+000,0.00000e+000
-8.51349e+004,-3.00346e+002,2.05395e+000,1.81965e+000,8.01446e+000,3.11103e+000,1.56458e+000,1,5.24000e+002,-1.47600e+003,0.00000e+000,0.00000e+000
-8.51647e+004,-3.00505e+002,2.03064e+000,1.77752e+000,8.01694e+000,3.10617e+000,1.56502e+000,1,5.28000e+002,-1.47200e+003,0.00000e+000,0.00000e+000
-8.51945e+004,-3.00664e+002,2.00734e+000,1.73539e+000,8.01942e+000,3.10131e+000,1.56546e+000,1,5.32000e+002,-1.46800e+003,0.00000e+000,0.00000e+000
-8.52244e+004,-3.00823e+002,1.98403e+000,1.69326e+000,8.02191e+000,3.09646e+000,1.56589e+000,1,5.36000e+002,-1.46400e+003,0.00000e+000,0.00000e+000
-8.52542e+004,-3.00981e+002,1.96073e+000,1.65113e+000,8.02439e+000,3.09160e+000,1.56633e+000,1,5.40000e+002,-1.46000e+003,0.00000e+000,0.00000e+000
-8.52840e+004,-3.01140e+002,1.93743e+000,1.60900e+000,8.02687e+000,3.08674e+000,1.56677e+000,1,5.44000e+002,-1.45600e+003,0.00000e+000,0.00000e+000
-8.53138e+004,-3.01299e+002,1.91412e+000,1.56688e+000,8.02935e+000,3.08188e+000,1.56721e+000,1,5.48000e+002,-1.45200e+003,0.00000e+000,0.00000e+000
-8.53437e+004,-3.01458e+002,1.89082e+000,1.52475e+000,8.03183e+000,3.07702e+000,1.56764e+000,1,5.52000e+002,-1.44800e+003,0.00000e+000,0.00000e+000
-8.53735e+004,-3.01617e+002,1.86751e+000,1.48262e+000,8.03432e+000,3.07216e+000,1.56808e+000,1,5.56000e+002,-1.44400e+003,0.00000e+000,0.00000e+000
-8.54033e+004,-3.01776e+002,1.84421e+000,1.44049e+000,8.03680e+000,3.06730e+000,1.56852e+000,1,5.60000e+002,-1.44000e+003,0.00000e+000,0.00000e+000
-8.54253e+004,-3.01888e+002,1.83724e+000,1.42829e+000,8.02209e+000,3.06099e+000,1.56807e+000,1,5.64000e+002,-1.43600e+003,0.00000e+000,0.00000e+000
-8.54472e+004,-3.02001e+002,1.83026e+000,1.41608e+000,8.00738e+000,3.05467e+000,1.56762e+000,1,5.68000e+002,-1.43200e+003,0.00000e+000,0.00000e+000
-8.54692e+004,-3.02114e+002,1.82329e+000,1.40388e+000,7.99268e+000,3.04836e+000,1.56717e+000,1,5.72000e+002,-1.42800e+003,0.00000e+000,0.00000e+000
-8.54911e+004,-3.02227e+002,1.81632e+000,1.39167e+000,7.97797e+000,3.04204e+000,1.56672e+000,1,5.76000e+002,-1.42400e+003,0.00000e+000,0.00000e+000
-8.55131e+004,-3.02340e+002,1.80935e+000,1.37947e+000,7.96326e+000,3.03572e+000,1.56627e+000,1,5.80000e+002,-1.42000e+003,0.00000e+000,0.00000e+000
-8.55351e+004,-3.02453e+002,1.80237e+000,1.36726e+000,7.94855e+000,3.02941e+000,1.56582e+000,1,5.84000e+002,-1.41600e+003,0.00000e+000,0.00000e+000
-8.55570e+004,-3.02566e+002,1.79540e+000,1.35506e+000,7.93385e+000,3.02309e+000,1.56537e+000,1,5.88000e+002,-1.41200e+003,0.00000e+000,0.00000e+000
-8.55790e+004,-3.02679e+002,1.78843e+000,1.34285e+000,7.91914e+000,3.01678e+000,1.56492e+000,1,5.92000e+002,-1.40800e+003,0.00000e+000,0.00000e+000
